price;lotSize;age;landValue;livingArea;pctCollege;bedrooms;fireplaces;bathrooms;rooms;heating;fuel;sewer;waterfront;newConstruction;centralAir;built date;property code;mtrsmyroom;category
240000;0.15;103;210000;1457;57;2;;1.5;7;hot water/steam;gas;public/commercial;No;No;No;5/09/1917;UC0101344704AWS77412;30208,14286;L
200136;0.15;0;54000;1632;57;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101285465AWS3008;7947,428571;M
395000;1.4;12;128500;2186;57;3;;2.5;6;hot air;gas;none;No;No;Yes;13/08/2008;UC0101367713AWS52538;21781;L
366703;0.15;0;95000;2117;57;3;1;2.5;6;hot air;electric;public/commercial;No;No;Yes;10/08/2020;UC0101826191AWS48454;16186,16667;L
103150;0.25;32;50000;936;57;3;1;1;8;hot air;gas;public/commercial;No;No;No;18/08/1988;UC0101632981AWS26763;6367;M
310000;0.17;169;220000;3347;57;6;2;2.5;12;hot water/steam;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101858311AWS26489;18612,25;L
142900;0.36;32;50600;1824;57;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;18/08/1988;UC0101324507AWS40746;5242,4;Mx
359770;0.16;1;62600;2592;57;3;;3;8;hot air;gas;public/commercial;No;No;Yes;11/08/2019;UC0101298800AWS86631;8149;M
126000;0.68;64;84200;1080;57;2;;1;7;hot air;oil;septic;No;No;No;26/08/1956;UC0101983030AWS22436;12182,85714;Lx
760000;1.22;2;194700;3148;57;5;;3.5;12;hot air;gas;septic;No;No;Yes;11/08/2018;UC0101704877AWS95254;16487,33333;L
282500;0.25;150;115000;2128;57;3;1;1.5;8;hot water/steam;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101822798AWS26797;14641;L
132000;0.06;18;28800;1616;57;3;;1.5;8;hot air;gas;public/commercial;No;No;No;15/08/2002;UC010158779AWS2783;3802;Mx
325000;0.23;5;73800;3313;57;4;1;2.5;12;hot air;gas;public/commercial;No;No;Yes;12/08/2015;UC0101222419AWS83548;6426,083333;M
207000;0.48;25;57800;2327;57;3;1;1.5;10;hot water/steam;gas;public/commercial;No;No;No;17/08/1995;UC0101643386AWS60122;6012,7;M
155000;0.24;32;49100;1640;57;4;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;18/08/1988;UC010173551AWS61859;7248,571429;M
330000;0.12;73;89000;1421;57;3;;1.5;5;hot water/steam;gas;public/commercial;No;No;No;29/08/1947;UC0101786453AWS82659;18084,2;L
101760;0.15;103;54000;1280;57;2;1;1;3;hot water/steam;gas;public/commercial;No;No;No;5/09/1917;UC0101957641AWS88614;18426,66667;L
496000;0.34;3;82400;3467;57;4;1;2.5;11;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC010184566AWS4834;7806,090909;M
185000;0.11;83;87000;1250;57;3;;1.5;5;hot water/steam;gas;public/commercial;No;No;No;31/08/1937;UC0101281523AWS43562;17650;L
125000;0.25;33;50000;1368;57;3;;1;5;hot air;gas;public/commercial;No;No;No;19/08/1987;UC0101836220AWS94380;10273,6;Lx
286000;0.13;1;110200;1396;57;3;;2.5;8;hot air;gas;public/commercial;No;No;No;11/08/2019;UC0101591035AWS35868;13949,5;Lx
269000;0.04;15;36000;2004;57;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101172439AWS39032;4750,5;Mx
303374;0.12;1;56200;2242;57;3;;3;6;hot air;gas;public/commercial;No;No;Yes;11/08/2019;UC0101428990AWS79468;9740,333333;Lx
371165;0.39;0;85400;2786;57;4;1;2.5;8;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101660422AWS33728;11023,25;Lx
287600;0.07;0;48200;2242;57;3;;2.5;6;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101122154AWS89303;8407;M
131000;0.34;33;55400;1404;57;3;;1;6;hot air;gas;public/commercial;No;No;No;19/08/1987;UC0101397713AWS70934;9467,333333;Lx
187000;1;25;98500;1600;57;3;1;1.5;7;hot air;gas;septic;No;No;Yes;17/08/1995;UC0101846606AWS96009;14300;L
169000;0.04;103;36000;1408;57;2;;1;3;hot air;gas;public/commercial;No;No;No;5/09/1917;UC010184106AWS86676;12469,33333;Lx
133500;0.21;37;59400;972;57;3;;1;8;hot air;gas;public/commercial;No;No;No;20/08/1983;UC0101881269AWS87270;7546,5;M
620000;1.06;14;125100;4856;57;5;2;4;12;hot air;oil;septic;No;No;Yes;14/08/2006;UC0101753830AWS54684;10829,66667;Lx
549254;0.25;0;63000;2885;57;3;1;2.5;11;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101810234AWS17036;5989,545455;M
280000;0.09;82;83000;1560;57;2;;1;6;hot air;gas;public/commercial;No;No;No;31/08/1938;UC0101551582AWS55922;14093,33333;L
135000;0.26;33;50600;1472;57;3;;1;8;hot air;gas;public/commercial;No;No;No;19/08/1987;UC0101307609AWS81562;6509;M
195388;0.14;0;35200;2124;57;3;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101351778AWS36314;3732,4;Mx
337020;0.15;1;114000;2162;57;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;11/08/2019;UC0101717799AWS34542;16594,57143;L
330850;0.46;0;89600;2515;57;4;1;2.5;8;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101228566AWS57288;11514,375;Lx
248495;0.63;0;98500;2294;57;4;1;2.5;11;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101168504AWS48895;9163,090909;Lx
120000;0.26;123;63300;1744;57;4;;1;6;hot air;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101889522AWS16433;10840,66667;Lx
240000;0.48;0;90800;2022;57;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC010126519AWS64465;11602,75;Lx
235000;0.22;34;72000;1578;57;3;;2;8;hot water/steam;gas;public/commercial;No;No;Yes;19/08/1986;UC0101346824AWS72285;9197,25;Lx
500075;0.91;0;239300;3400;57;3;;3;12;hot air;gas;public/commercial;Yes;No;Yes;10/08/2020;UC0101450204AWS84047;20225;L
240000;0.07;13;48200;1744;57;3;1;2.5;6;hot air;gas;public/commercial;No;No;Yes;14/08/2007;UC0101871997AWS3726;8324;M
270000;0.46;0;89600;2560;57;3;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101774680AWS7770;10240;Lx
225000;0.12;51;89000;1398;57;3;;2.5;4;hot air;gas;public/commercial;No;No;Yes;23/08/1969;UC0101810258AWS65483;22599,5;L
280000;0.16;0;62600;2494;57;3;;2.5;8;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101792497AWS73741;8136,75;M
225000;0.48;27;57800;2208;57;4;2;2.5;11;hot air;gas;public/commercial;No;No;Yes;17/08/1993;UC0101509496AWS34512;5455,272727;Mx
248220;0.46;0;89600;2550;57;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101733939AWS23370;13164,28571;Lx
275000;0.03;16;27000;1812;57;2;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101620652AWS87123;4116;Mx
137000;0.12;50;89000;1290;57;2;;1;3;hot water/steam;gas;public/commercial;No;No;No;23/08/1970;UC0101262101AWS98592;30096,66667;L
150000;0.14;16;52200;1172;57;2;;2;3;hot air;gas;public/commercial;No;No;No;14/08/2004;UC0101366377AWS76702;17790,66667;L
649000;1.04;10;192900;4128;57;3;2;3.5;12;hot air;gas;septic;No;No;Yes;13/08/2010;UC0101687293AWS77530;16419;L
195000;0.49;17;64400;1816;57;3;1;2.5;5;electric;electric;public/commercial;No;No;Yes;15/08/2003;UC0101743539AWS81775;13243,2;Lx
373200;0.65;4;99500;2628;57;4;1;2.5;8;hot air;gas;public/commercial;No;No;No;11/08/2016;UC0101845479AWS30276;12766;Lx
169450;0.15;0;36000;1254;57;3;1;2.5;4;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101516978AWS85115;9313,5;Lx
144200;0.15;113;54000;1660;57;4;1;1.5;9;hot air;gas;public/commercial;No;No;No;8/09/1907;UC0101533545AWS45688;6184,444444;M
189900;0.5;43;73500;1850;57;3;1;1.5;7;hot air;gas;public/commercial;No;No;No;21/08/1977;UC0101751000AWS43700;10764,28571;Lx
166000;0.14;0;35200;1258;57;3;;2;8;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101838632AWS7580;4557,25;Mx
160000;0.23;0;42400;1219;57;3;;2;5;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101372941AWS89567;8723,8;M
327355;0.14;14;59400;1850;57;3;1;2.5;6;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101483850AWS73660;10208,33333;Lx
247000;0.29;9;52400;2103;57;3;;2.5;7;hot air;gas;public/commercial;No;No;No;13/08/2011;UC0101890087AWS85234;7786,142857;M
318000;0.23;3;73800;1806;57;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC0101877735AWS27408;9450,75;Lx
341000;0.23;52;250000;1674;57;2;1;1.5;4;hot water/steam;gas;public/commercial;No;No;No;23/08/1968;UC0101917046AWS41600;62918,5;L
288650;0.08;0;49800;2242;57;3;;2.5;10;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101447094AWS21399;5204,2;Mx
157000;0.03;103;27000;1408;57;3;;1.5;4;hot air;gas;public/commercial;No;No;No;5/09/1917;UC0101253603AWS47093;7102;M
449000;1;20;124800;3457;57;3;2;2.5;12;electric;electric;septic;No;No;Yes;15/08/2000;UC0101914180AWS33149;10688,08333;Lx
142000;0.16;28;50400;1728;57;3;;1.5;6;hot air;gas;public/commercial;No;No;No;17/08/1992;UC010195975AWS7713;8688;M
389000;1;16;125900;2354;57;3;2;2.5;6;electric;electric;septic;No;No;Yes;14/08/2004;UC0101812853AWS96736;21375,66667;L
476000;0.42;4;87200;2246;57;3;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;11/08/2016;UC0101342176AWS79079;9938,444444;Lx
249230;0.18;0;119700;1902;57;2;1;2.5;4;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101435890AWS64892;30400,5;L
139900;0.3;30;53000;1178;57;3;;1;7;hot air;gas;public/commercial;No;No;No;18/08/1990;UC0101869830AWS2471;7739,714286;M
301900;0.73;0;103500;2896;57;4;1;3.5;11;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101964843AWS81868;9672,363636;Lx
425000;1.03;24;124800;2457;57;3;1;3;9;hot air;gas;public/commercial;No;No;Yes;16/08/1996;UC0101742965AWS33149;14139,66667;L
121000;0.25;32;50000;936;57;3;;1;8;hot air;gas;public/commercial;No;No;No;18/08/1988;UC0101351404AWS32164;6367;M
150000;0.19;123;103000;934;57;2;;1;7;hot water/steam;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101612673AWS46981;14847,71429;L
138000;0.29;30;52400;1279;57;3;1;1;6;hot air;gas;public/commercial;No;No;No;18/08/1990;UC0101581151AWS45081;8946,5;M
199900;0.39;6;69400;1888;57;3;;2;5;hot water/steam;gas;septic;No;No;No;12/08/2014;UC0101978121AWS20541;14257,6;L
145000;0.27;33;63700;1686;57;4;1;1.5;7;hot air;gas;public/commercial;No;No;No;19/08/1987;UC0101273943AWS82061;9340,857143;Lx
465000;0.25;22;61000;2310;57;2;1;3;7;hot air;gas;public/commercial;No;No;Yes;16/08/1998;UC0101629324AWS41600;9044,285714;Lx
158000;0.32;1;48200;1200;57;3;;1.5;4;hot air;gas;public/commercial;No;No;Yes;11/08/2019;UC0101262248AWS75851;12350;Lx
375000;0.27;50;78800;1944;57;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;23/08/1970;UC0101565887AWS28586;11534,85714;Lx
147783;0.36;51;50600;1184;57;3;;1;5;electric;electric;septic;No;No;No;23/08/1969;UC010179651AWS24424;10356,8;Lx
339000;0.36;3;83600;2000;57;3;1;2.5;5;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC0101681383AWS38761;17120;L
267000;0.07;14;48200;1744;57;3;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101893366AWS1217;5549,333333;Mx
290000;0.12;3;108300;1620;57;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC0101311254AWS29282;15702,85714;L
271295;0.35;1;67000;2359;57;4;;2.5;11;hot air;gas;public/commercial;No;No;Yes;11/08/2019;UC0101594133AWS67694;6305,363636;M
278140;0.62;1;98000;2230;57;3;;2.5;10;hot air;gas;public/commercial;No;No;Yes;11/08/2019;UC0101542068AWS72981;10023;Lx
138000;0.07;94;46800;1147;57;2;;1.5;3;hot air;gas;public/commercial;No;No;No;3/09/1926;UC0101480709AWS40726;15982,33333;L
367500;0.27;2;78200;2205;57;3;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;11/08/2018;UC010114317AWS24671;8040,5;M
428500;0.42;4;87200;3243;57;4;;2.5;11;hot air;gas;public/commercial;No;No;Yes;11/08/2016;UC0101959643AWS86167;8222,090909;M
140000;0.48;34;57800;1431;57;3;;1.5;5;hot air;gas;public/commercial;No;No;No;19/08/1986;UC010176965AWS52104;11846,2;Lx
140000;0.36;35;56600;936;57;3;;1;7;hot air;gas;public/commercial;No;No;No;19/08/1985;UC0101786257AWS4265;8219,428571;M
145000;0.3;33;53000;1368;57;3;;1.5;7;hot air;gas;public/commercial;No;No;Yes;19/08/1987;UC0101358364AWS38465;7766,857143;M
280000;0.07;16;48200;1800;57;3;1;2.5;8;hot air;electric;public/commercial;No;No;Yes;14/08/2004;UC0101932284AWS60828;6250;M
190400;0.17;16;49500;1920;57;3;1;1.5;9;hot air;gas;public/commercial;No;No;No;14/08/2004;UC0101239241AWS34405;5713,333333;M
267000;0.11;83;87000;1416;57;3;;2;7;hot water/steam;gas;public/commercial;No;No;No;31/08/1937;UC0101686833AWS67211;12630,85714;Lx
164900;0.14;77;93000;616;57;2;;1;5;hot air;gas;public/commercial;No;No;No;30/08/1943;UC0101530905AWS72478;18723,2;L
280000;0.1;79;85000;1488;57;4;;1.5;5;hot air;gas;public/commercial;No;No;No;30/08/1941;UC0101384819AWS10992;17297,6;L
225000;0.11;84;87000;1320;57;3;1;1.5;6;hot air;oil;public/commercial;No;No;No;31/08/1936;UC0101398593AWS35321;14720;L
148000;0.06;18;45800;1250;57;2;;1.5;5;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101378633AWS79917;9410;Lx
165000;0.32;32;54200;1286;57;3;1;1;6;hot air;gas;public/commercial;No;No;Yes;18/08/1988;UC010169394AWS44538;9247,666667;Lx
340455;0.38;0;84800;2886;57;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101231358AWS92059;8768,6;M
133000;0.42;36;60200;1279;57;3;1;1;4;hot air;gas;public/commercial;No;No;No;19/08/1984;UC010136097AWS47621;15369,75;L
115540;0.2;104;56700;1074;57;3;;1;7;hot air;gas;public/commercial;No;No;No;5/09/1916;UC0101169142AWS32977;8253,428571;M
240000;0.58;52;78300;1304;57;3;1;1;4;hot water/steam;gas;septic;No;No;No;23/08/1968;UC0101105295AWS34450;19901;L
600000;0.04;17;36000;3191;57;3;2;3.5;12;hot air;gas;public/commercial;No;No;Yes;15/08/2003;UC010178402AWS91127;3265,916667;Mx
71500;0.3;44;64700;1056;57;3;;1;5;hot water/steam;gas;public/commercial;No;No;No;21/08/1976;UC0101675215AWS87025;13151,2;Lx
189900;0.03;18;19200;1468;57;3;1;2.5;4;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101536165AWS77929;5167;Mx
325000;0.08;115;81000;1598;57;3;;1.5;6;hot water/steam;gas;public/commercial;No;No;No;8/09/1905;UC0101396936AWS44105;13766,33333;Lx
280000;0.14;84;93000;1160;57;3;;1.5;4;hot water/steam;gas;public/commercial;No;No;No;31/08/1936;UC0101898202AWS13276;23540;L
255000;0.12;104;89000;1028;57;2;;1;5;hot air;gas;public/commercial;No;No;No;5/09/1916;UC0101717584AWS11986;18005,6;L
300000;0.2;104;105000;2014;57;6;;1;11;hot water/steam;gas;public/commercial;No;No;No;5/09/1916;UC010149133AWS58885;9728,545455;Lx
106000;0.48;34;63800;1296;57;3;;1;7;hot air;gas;public/commercial;No;No;No;19/08/1986;UC0101532631AWS25577;9299,428571;Lx
139000;0.27;56;62500;932;57;2;;1;3;hot air;gas;public/commercial;No;No;No;24/08/1964;UC0101234159AWS74775;21144;L
165000;0.06;15;45800;1290;57;3;1;1.5;5;hot air;gas;public/commercial;No;No;No;14/08/2005;UC0101507650AWS15676;9418;Lx
169000;0.17;19;37600;1448;57;2;;1.5;5;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101590081AWS6035;7809,6;M
159400;0.24;29;49100;1368;57;3;;1;5;hot air;gas;public/commercial;No;No;No;18/08/1991;UC0101887337AWS33736;10093,6;Lx
300000;0.87;25;90800;3046;57;4;1;1.5;11;hot water/steam;gas;septic;No;No;No;17/08/1995;UC0101620821AWS74370;8531,454545;M
161000;0.23;32;48200;1272;57;3;;1.5;8;hot air;gas;public/commercial;No;No;No;18/08/1988;UC0101401871AWS94900;6184;M
230500;0.59;18;69500;1822;57;4;;2.5;6;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101753245AWS85920;11887;Lx
220000;0.41;31;105700;1579;57;4;;1.5;6;hot air;gas;public/commercial;No;No;Yes;18/08/1989;UC0101192850AWS51457;17879,83333;L
177900;0.29;32;52400;1660;57;4;1;1.5;7;hot air;gas;public/commercial;No;No;No;18/08/1988;UC0101236534AWS8299;7722,857143;M
350000;0.32;36;144900;2452;57;3;1;2.5;10;hot water/steam;oil;public/commercial;No;No;No;19/08/1984;UC0101329413AWS78817;14735,2;L
335000;0.14;94;50200;2004;57;3;;2;9;hot air;gas;public/commercial;No;No;Yes;3/09/1926;UC0101969566AWS85894;5800,444444;M
597185;1.07;0;193200;4210;57;4;1;3.5;12;hot air;gas;septic;No;No;Yes;10/08/2020;UC0101143319AWS14927;16450,83333;L
173000;0.33;32;54800;1640;57;4;;1.5;9;hot air;gas;public/commercial;No;No;Yes;18/08/1988;UC0101589607AWS70600;6271,111111;M
518000;0.17;144;99000;2847;57;3;1;1.5;7;hot water/steam;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101792737AWS29104;14549,57143;L
212000;0.5;18;65000;1816;57;3;1;2;7;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101898486AWS55010;9545,142857;Lx
149900;0.87;19;93300;2028;57;4;;2;10;hot air;oil;public/commercial;No;No;No;15/08/2001;UC0101874561AWS51581;9532,8;Lx
140958;0.22;40;54500;775;57;2;;1;7;hot water/steam;gas;public/commercial;No;No;No;20/08/1980;UC0101374436AWS96857;7896,428571;M
95000;0.33;34;54800;1368;57;2;;1;6;hot air;gas;public/commercial;No;No;No;19/08/1986;UC0101532816AWS26421;9361,333333;Lx
161600;0.24;34;49100;936;57;3;;1.5;8;hot air;gas;public/commercial;No;No;No;19/08/1986;UC0101180977AWS81733;6254,5;M
351400;0.15;1;114000;1680;57;2;1;2.5;4;hot air;gas;public/commercial;No;No;Yes;11/08/2019;UC0101568304AWS24882;28920;L
155000;0.3;33;53000;1368;57;3;;1;6;hot air;gas;public/commercial;No;No;No;19/08/1987;UC0101264594AWS60134;9061,333333;Lx
198500;0.4;34;53000;1326;57;3;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;19/08/1986;UC0101773806AWS63901;7760,857143;M
276000;0.21;62;107000;1579;57;3;1;2;4;hot air;oil;public/commercial;No;No;Yes;26/08/1958;UC0101975327AWS74583;27144,75;L
167000;0.25;32;50000;1286;57;3;;1;8;hot air;gas;public/commercial;No;No;No;18/08/1988;UC0101842767AWS37508;6410,75;M
227000;0.84;25;207700;2132;57;3;2;2.5;7;hot air;gas;public/commercial;No;No;Yes;17/08/1995;UC010189893AWS46058;29976;L
405100;0.39;3;85400;2000;57;3;1;2.5;6;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC0101643765AWS7138;14566,66667;L
395000;0.14;3;112100;2222;57;3;;2.5;6;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC010154387AWS83160;19053,66667;L
360000;0.41;99;139000;2641;57;4;;2;9;hot water/steam;gas;public/commercial;No;No;No;4/09/1921;UC0101369822AWS24325;15737,88889;L
775000;0;5;412600;2472;57;3;1;2.5;9;hot air;gas;septic;Yes;No;Yes;12/08/2015;UC0101737529AWS72488;46119,11111;L
285000;0.07;16;48200;1926;57;2;2;3;6;hot air;electric;public/commercial;No;No;Yes;14/08/2004;UC0101239510AWS77874;8354,333333;M
300000;0.12;4;108300;1534;57;3;;2.5;8;hot air;gas;public/commercial;No;No;Yes;11/08/2016;UC0101573388AWS74620;13729,25;Lx
214000;0.25;39;44000;1490;57;3;;1.5;4;hot air;gas;septic;No;No;No;20/08/1981;UC0101692565AWS17169;11372,5;Lx
229000;0.22;46;72000;1126;57;3;1;2;8;hot water/steam;gas;public/commercial;No;No;No;22/08/1974;UC0101819898AWS29299;9140,75;Lx
330000;0.23;33;61200;1435;57;3;;1.5;8;hot air;gas;public/commercial;No;No;Yes;19/08/1987;UC0101280091AWS56172;7829,375;M
146000;0.42;44;60200;1136;57;3;;1.5;8;hot air;gas;public/commercial;No;No;No;21/08/1976;UC0101601236AWS68180;7667;M
381500;0.15;2;114000;2162;57;3;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;11/08/2018;UC0101852164AWS27824;12906,88889;Lx
430000;0.34;5;82400;2328;57;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;12/08/2015;UC0101438915AWS39033;12104;Lx
650000;0.43;2;87800;2754;57;3;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;11/08/2018;UC0101705306AWS27152;9055,4;Lx
194500;0.17;40;37600;1504;57;4;;1.5;6;hot air;gas;septic;No;No;No;20/08/1980;UC0101388269AWS79829;6517,333333;M
279000;0.39;14;58400;2473;57;4;1;3.5;7;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101263174AWS83860;8696,142857;M
