Suburbio;Direccion;Piezas;tipo;Precio;Metodo;Vendedor;Fecha;Distancia;Codigo postal;habitaciones;Banos;Carros;AreaCons;AreaNoConstruida;AreaComun;Latitud;Longitud;Region;Propietario
Balwyn North;10 Wynyard Cr;4;h;2300000;PI;Noel;27/06/2016;58;3104;;;3;239;92;;;;Southern Metropolitan;7809
Balwyn North;9 Arama St;3;h;1300000;VB;Jellis;27/11/2016;78;3104;;;1;327;175;;;;Southern Metropolitan;7809
Balwyn North;3/191 Balwyn Rd;3;t;1238000;S;Fletchers;27/11/2016;81;3104;3;2;1;249;96;Boroondara;-378028;1450828;Southern Metropolitan;7809
Balwyn North;233 Balwyn Rd;3;h;1320000;S;Noel;27/11/2016;62;3104;3;1;1;259;93;Boroondara;-377982;1450839;Southern Metropolitan;7809
Balwyn North;5/133 Maud St;2;u;560000;S;hockingstuart;27/11/2016;84;3104;2;1;1;139;70;Boroondara;-377961;1450808;Southern Metropolitan;7809
Balwyn North;11 Milfay Ct;3;h;1651000;S;Nelson;27/11/2016;87;3104;3;1;2;241;125;Boroondara;-377895;1450985;Southern Metropolitan;7809
Balwyn North;23A The Boulevard;5;h;1920000;S;Marshall;27/11/2016;49;3104;5;3;1;246;99;Boroondara;-377868;1450677;Southern Metropolitan;7809
Balwyn North;123 Winfield Rd;5;h;1560000;S;RT;27/11/2016;82;3104;5;2;2;206;96;Boroondara;-377898;1451021;Southern Metropolitan;7809
Balwyn North;30 Abbott St;5;h;1550000;VB;Fletchers;28/05/2016;57;3104;7;2;2;262;121;Boroondara;-377923;1451029;Southern Metropolitan;7809
Balwyn North;10a Bolinda Rd;3;t;1330000;S;Christopher;28/05/2016;59;3104;;;2;216;67;;;;Southern Metropolitan;7809
Balwyn North;15 Ellendale St;3;h;1038000;S;Christopher;28/05/2016;88;3104;3;2;1;242;116;Boroondara;-377893;145092;Southern Metropolitan;7809
Balwyn North;15 Maughan Pde;5;h;1660000;PI;hockingstuart;28/05/2016;56;3104;4;3;1;322;111;Boroondara;-377975;1450961;Southern Metropolitan;7809
Balwyn North;61 Ray Dr;3;h;1260000;PI;hockingstuart;28/05/2016;69;3104;3;2;1;193;80;Boroondara;-377908;1450991;Southern Metropolitan;7809
Balwyn North;9 Gildan St;3;h;2000000;VB;Kay;28/08/2016;81;3104;3;1;2;375;129;Boroondara;-378002;14507;Southern Metropolitan;7809
Balwyn North;10 Hood St;4;h;2155000;S;Jellis;28/08/2016;77;3104;4;2;1;309;152;Boroondara;-377985;1450707;Southern Metropolitan;7809
Balwyn North;3/8 Severn St;3;h;1225000;VB;Fletchers;28/08/2016;80;3104;3;2;1;208;94;Boroondara;-377936;1450697;Southern Metropolitan;7809
Balwyn North;40 Stephens St;4;h;2150000;PI;Noel;28/08/2016;84;3104;4;2;3;271;76;Boroondara;-377993;1450869;Southern Metropolitan;7809
Balwyn North;24 Willis St;3;h;1770000;PI;Fletchers;28/08/2016;86;3104;3;2;3;294;87;Boroondara;-377938;1450838;Southern Metropolitan;7809
Balwyn North;8 Harrington Av;4;h;2040000;PI;Jellis;30/07/2016;54;3104;;;2;326;79;;;;Southern Metropolitan;7809
Balwyn North;2/3 Hatfield St;2;u;691500;S;Fletchers;30/07/2016;89;3104;3;1;1;129;68;Boroondara;-377938;1450666;Southern Metropolitan;7809
Balwyn North;1 Tovey St;5;h;1836000;S;Jellis;30/07/2016;68;3104;4;2;2;235;87;Boroondara;-377998;1450862;Southern Metropolitan;7809
Bentleigh;5/205 Centre Rd;2;u;636000;S;hockingstuart;3/09/2016;80;3204;2;1;1;181;82;Glen Eira;-379165;1450259;Southern Metropolitan;6795
Bentleigh;22 Hobart St;2;h;1275000;S;Woodards;3/09/2016;67;3204;2;1;1;306;180;Glen Eira;-37925;145046;Southern Metropolitan;6795
Bentleigh;1/236 Patterson Rd;3;u;875000;S;hockingstuart;3/09/2016;81;3204;3;1;1;157;82;Glen Eira;-379273;1450479;Southern Metropolitan;6795
Bentleigh;7a Porter Rd;4;t;1230000;S;hockingstuart;3/09/2016;91;3204;;;2;273;106;;;;Southern Metropolitan;6795
Bentleigh;2/531 South Rd;3;t;895000;PI;Ray;3/09/2016;86;3204;3;2;2;236;131;Glen Eira;-379336;145043;Southern Metropolitan;6795
Bentleigh;1/28 Strathmore St;3;t;1020000;PI;C21;3/09/2016;89;3204;;;1;217;107;;;;Southern Metropolitan;6795
Bentleigh;32 Leckie St;2;h;1550000;S;Woodards;3/12/2016;67;3204;2;1;1;293;116;Glen Eira;-379207;1450479;Southern Metropolitan;6795
Bentleigh;7 Marquis Rd;4;h;1420000;S;Woodards;3/12/2016;89;3204;4;1;2;242;123;Glen Eira;-379305;1450449;Southern Metropolitan;6795
Bentleigh;11 Rogers Rd;3;h;1425000;S;Buxton;3/12/2016;84;3204;3;2;2;284;109;Glen Eira;-379311;1450428;Southern Metropolitan;6795
Bentleigh;3/2 Scotts St;2;t;851000;S;hockingstuart;3/12/2016;78;3204;2;1;1;197;62;Glen Eira;-379204;1450443;Southern Metropolitan;6795
Bentleigh;11A Mortimore St;3;h;1222500;S;Ray;4/02/2016;87;3204;3;2;2;225;95;Glen Eira;-379272;1450406;Southern Metropolitan;6795
Bentleigh;4 Park Cr;4;h;2470000;S;hockingstuart;4/03/2017;69;3204;;;3;256;99;;;;Southern Metropolitan;6795
Bentleigh;2/523 South Rd;3;t;710000;PI;hockingstuart;4/03/2017;85;3204;;;1;169;100;;;;Southern Metropolitan;6795
Bentleigh;127 Tucker Rd;4;h;1260000;PI;hockingstuart;4/03/2017;81;3204;4;2;2;230;102;Glen Eira;-379232;1450502;Southern Metropolitan;6795
Bentleigh;14a Vunabere Av;2;u;896000;S;Ray;4/03/2017;84;3204;;;1;313;232;;;;Southern Metropolitan;6795
Bentleigh;37 Godfrey St;4;h;2700000;S;hockingstuart;4/06/2016;75;3204;4;3;3;365;125;Glen Eira;-379155;1450401;Southern Metropolitan;6795
Bentleigh;174 Jasper Rd;3;t;900000;PI;hockingstuart;4/06/2016;81;3204;3;2;1;206;81;Glen Eira;-379172;1450421;Southern Metropolitan;6795
Bentleigh;15 Miles St;3;h;1100000;VB;Buxton;4/06/2016;84;3204;3;2;2;180;77;Glen Eira;-37922;1450302;Southern Metropolitan;6795
Bentleigh;143 Patterson Rd;7;h;1005000;S;Ray;4/06/2016;87;3204;7;3;1;215;106;Glen Eira;-379269;145047;Southern Metropolitan;6795
Bentleigh;13 Somers St;3;h;1317500;S;Buxton;4/06/2016;68;3204;3;1;1;250;102;Glen Eira;-379149;1450254;Southern Metropolitan;6795
Bentleigh;8/11 Brentwood St;2;u;360000;PI;Buxton;6/08/2016;89;3204;2;1;1;125;66;Glen Eira;-379332;145045;Southern Metropolitan;6795
Bentleigh;12b Coates St;4;t;1435000;S;hockingstuart;6/08/2016;65;3204;3;3;2;234;105;Glen Eira;-379278;1450337;Southern Metropolitan;6795
Bentleigh;156 Patterson Rd;3;h;1110000;S;Buxton;6/08/2016;66;3204;3;1;2;190;115;Glen Eira;-379263;14504;Southern Metropolitan;6795
Bentleigh;8 Rose St;4;h;2435000;S;Buxton;6/08/2016;69;3204;3;2;2;371;126;Glen Eira;-379166;1450314;Southern Metropolitan;6795
Bentleigh;17 Windsor Av;4;h;2000000;S;Buxton;6/08/2016;62;3204;;;2;269;125;;;;Southern Metropolitan;6795
Bentleigh;16a Marquis Rd;5;t;1375000;VB;C21;7/05/2016;65;3204;;;1;300;144;;;;Southern Metropolitan;6795
Bentleigh;23 Yawla St;3;h;1500000;PI;hockingstuart;7/05/2016;69;3204;3;2;2;260;109;Glen Eira;-379134;1450263;Southern Metropolitan;6795
Bentleigh;39 Luckins Rd;4;h;1300000;PI;Buxton;7/11/2016;66;3204;4;2;1;256;98;Glen Eira;-379318;1450474;Southern Metropolitan;6795
Bentleigh;1/19 Patterson Rd;2;h;855000;S;Buxton;7/11/2016;91;3204;2;1;1;195;134;Glen Eira;-379247;1450287;Southern Metropolitan;6795
Bentleigh;592 Centre Rd;3;h;1125000;S;hockingstuart;8/10/2016;68;3204;3;1;1;202;100;Glen Eira;-379199;1450477;Southern Metropolitan;6795
Bentleigh;2 Gwendoline Av;3;h;1475000;S;Woodards;8/10/2016;68;3204;;;1;419;329;;;;Southern Metropolitan;6795
Bentleigh;32 Luckins Rd;3;h;1135000;SP;O'Brien;8/10/2016;91;3204;3;1;1;210;71;Glen Eira;-379321;1450472;Southern Metropolitan;6795
Bentleigh;575 South Rd;3;h;867000;S;hockingstuart;8/10/2016;75;3204;3;2;2;175;97;Glen Eira;-379344;1450481;Southern Metropolitan;6795
Bentleigh;74 Fromer St;4;h;1328000;S;hockingstuart;10/09/2016;76;3204;3;2;1;218;133;Glen Eira;-379291;1450472;Southern Metropolitan;6795
Bentleigh;4 Gordon St;3;h;1340000;S;hockingstuart;10/09/2016;68;3204;3;2;1;239;127;Glen Eira;-379279;145031;Southern Metropolitan;6795
Bentleigh;58 London St;4;t;1155000;S;Buxton;10/09/2016;73;3204;4;3;1;159;53;Glen Eira;-379252;1450494;Southern Metropolitan;6795
Bentleigh;41 North Av;3;h;1130000;PI;Buxton;10/09/2016;84;3204;;;1;169;85;;;;Southern Metropolitan;6795
Bentleigh;182 Patterson Rd;3;h;1275000;S;Buxton;10/09/2016;83;3204;3;1;1;242;68;Glen Eira;-379267;145043;Southern Metropolitan;6795
Bentleigh;548 Centre Rd;3;h;770000;VB;Woodards;10/12/2016;76;3204;3;2;1;138;60;Glen Eira;-379193;1450438;Southern Metropolitan;6795
Bentleigh;1/30 Daley St;2;h;855000;SP;Marshall;10/12/2016;74;3204;2;1;1;169;69;Glen Eira;-379243;1450376;Southern Metropolitan;6795
Bentleigh;1/26 Harding St;3;t;1100000;SP;Buxton;10/12/2016;70;3204;3;2;2;189;89;Glen Eira;-379292;1450341;Southern Metropolitan;6795
Bentleigh;13/27 Patterson Rd;2;u;650000;SP;hockingstuart;10/12/2016;79;3204;2;1;1;184;80;Glen Eira;-379245;1450336;Southern Metropolitan;6795
Bentleigh;112 Tucker Rd;4;h;1815000;S;Buxton;10/12/2016;70;3204;4;2;2;280;116;Glen Eira;-37924;1450504;Southern Metropolitan;6795
Bentleigh;9 Yawla St;4;h;2255000;S;hockingstuart;10/12/2016;78;3204;4;3;3;290;84;Glen Eira;-379132;1450251;Southern Metropolitan;6795
Bentleigh;66 Fromer St;3;h;1470000;S;McGrath;11/02/2017;70;3204;3;2;2;299;92;Glen Eira;-37929;1450464;Southern Metropolitan;6795
Bentleigh;10/21 Bent St;2;u;420000;PI;Buxton;12/11/2016;92;3204;2;1;1;149;59;Glen Eira;-379158;1450379;Southern Metropolitan;6795
Bentleigh;2/7 Gordon St;2;u;855000;S;hockingstuart;12/11/2016;81;3204;2;2;2;184;89;Glen Eira;-379274;145031;Southern Metropolitan;6795
Bentleigh;2/32 Mavho St;2;u;770000;PI;Buxton;12/11/2016;92;3204;;;1;127;72;;;;Southern Metropolitan;6795
Bentleigh;201/39 Mavho St;2;u;615000;S;Hodges;12/11/2016;92;3204;;;1;130;74;;;;Southern Metropolitan;6795
Bentleigh;11 Somers St;4;h;1450000;S;hockingstuart;12/11/2016;65;3204;4;1;1;217;98;Glen Eira;-379149;1450252;Southern Metropolitan;6795
Bentleigh;103 Tucker Rd;3;h;1200000;PI;hockingstuart;12/11/2016;77;3204;3;2;2;262;86;Glen Eira;-379256;1450497;Southern Metropolitan;6795
Bentleigh;11 Wheatley Rd;4;h;1860000;PI;McGrath;12/11/2016;79;3204;4;2;3;196;81;Glen Eira;-379163;1450324;Southern Metropolitan;6795
Bentleigh;2/15 Jasper Rd;2;u;725000;S;hockingstuart;13/08/2016;81;3204;2;1;1;149;91;Glen Eira;-379326;1450387;Southern Metropolitan;6795
Bentleigh;9 Park Cr;3;h;1360000;S;Buxton;14/05/2016;85;3204;;;1;223;118;;;;Southern Metropolitan;6795
Bentleigh;6 Atkinson St;3;h;1293000;S;Buxton;15/10/2016;78;3204;3;1;1;150;69;Glen Eira;-379282;1450367;Southern Metropolitan;6795
Bentleigh;19b Howell St;4;h;1250000;VB;Woodards;15/10/2016;74;3204;;;2;217;76;;;;Southern Metropolitan;6795
Bentleigh;38 Leckie St;3;h;1390000;S;Buxton;15/10/2016;59;3204;3;1;1;231;114;Glen Eira;-379203;145048;Southern Metropolitan;6795
Bentleigh;15 Luckins Rd;3;h;1400000;SP;Buxton;15/10/2016;61;3204;3;2;1;186;81;Glen Eira;-379316;1450454;Southern Metropolitan;6795
Bentleigh;33 Luckins Rd;3;h;1328000;S;Woodards;15/10/2016;79;3204;3;2;2;201;71;Glen Eira;-379317;1450469;Southern Metropolitan;6795
Bentleigh;4a Rosina St;4;t;1247000;S;hockingstuart;15/10/2016;87;3204;4;2;1;177;69;Glen Eira;-379326;1450441;Southern Metropolitan;6795
Bentleigh;14 Sandra Gr;3;h;1311000;S;Buxton;15/10/2016;82;3204;3;2;1;198;100;Glen Eira;-37933;1450466;Southern Metropolitan;6795
Bentleigh;4 The Highway;3;h;1100000;S;hockingstuart;15/10/2016;75;3204;3;1;1;173;69;Glen Eira;-379187;1450461;Southern Metropolitan;6795
Bentleigh;4 Leckie St;3;h;1327500;S;hockingstuart;16/04/2016;69;3204;3;1;2;271;132;Glen Eira;-379228;1450476;Southern Metropolitan;6795
Bentleigh;9b Marquis Rd;4;t;1435000;S;hockingstuart;16/04/2016;67;3204;;;1;292;94;;;;Southern Metropolitan;6795
Bentleigh;10 Osborne Av;5;h;1960000;S;Buxton;16/04/2016;65;3204;;;3;285;118;;;;Southern Metropolitan;6795
Bentleigh;43 Wavell St;4;h;1560000;PI;Buxton;16/04/2016;61;3204;4;3;3;276;115;Glen Eira;-379149;1450469;Southern Metropolitan;6795
Bentleigh;4 Daley St;3;h;1370000;S;hockingstuart;16/07/2016;77;3204;3;1;2;197;97;Glen Eira;-379256;1450374;Southern Metropolitan;6795
Bentleigh;145a Jasper Rd;3;h;1100000;S;Buxton;16/07/2016;72;3204;3;1;2;212;91;Glen Eira;-37921;1450411;Southern Metropolitan;6795
Bentleigh;55 North Av;2;h;850000;VB;Buxton;16/07/2016;80;3204;;;2;216;90;;;;Southern Metropolitan;6795
Bentleigh;15 Wilson St;4;h;1385000;S;hockingstuart;16/07/2016;66;3204;4;2;1;231;148;Glen Eira;-379152;1450244;Southern Metropolitan;6795
Bentleigh;59b Fromer St;3;t;1275000;S;hockingstuart;17/09/2016;66;3204;3;2;2;279;95;Glen Eira;-379287;1450461;Southern Metropolitan;6795
Bentleigh;64 Tucker Rd;3;h;1095000;S;Buxton;17/09/2016;82;3204;3;2;2;249;100;Glen Eira;-379286;1450495;Southern Metropolitan;6795
Bentleigh;1/96 Tucker Rd;2;u;797500;S;Ray;17/09/2016;75;3204;2;1;1;187;73;Glen Eira;-379257;1450501;Southern Metropolitan;6795
Bentleigh;3/18 Bleazby St;2;u;725000;S;hockingstuart;18/03/2017;85;3204;2;1;1;168;93;Glen Eira;-379173;1450359;Southern Metropolitan;6795
Bentleigh;33A Campbell St;4;t;1380000;PI;hockingstuart;18/03/2017;69;3204;;;2;181;83;;;;Southern Metropolitan;6795
Bentleigh;2/1 Corbie St;3;t;825000;S;Buxton;18/03/2017;91;3204;3;2;1;213;153;Glen Eira;-379317;1450352;Southern Metropolitan;6795
Bentleigh;77B Fromer St;3;t;1235000;S;Buxton;18/03/2017;80;3204;3;2;2;218;88;Glen Eira;-379289;1450478;Southern Metropolitan;6795
Bentleigh;2 Windsor Av;3;u;820000;PI;Ray;18/03/2017;88;3204;;;2;142;84;;;;Southern Metropolitan;6795
Bentleigh;19 Godfrey St;5;h;1600000;VB;Gary;18/06/2016;77;3204;5;3;1;235;135;Glen Eira;-379168;14504;Southern Metropolitan;6795
Bentleigh;5 Luckins Rd;3;h;1165000;PI;Buxton;18/06/2016;89;3204;3;1;2;243;133;Glen Eira;-379315;1450445;Southern Metropolitan;6795
Bentleigh;147 Tucker Rd;4;h;1355000;S;hockingstuart;18/06/2016;88;3204;4;2;2;204;108;Glen Eira;-379215;1450505;Southern Metropolitan;6795
Bentleigh;13 Wood St;4;h;1910000;S;hockingstuart;18/06/2016;69;3204;4;2;1;211;67;Glen Eira;-379224;1450462;Southern Metropolitan;6795
Bentleigh;17b Delhi St;4;t;1250000;PI;hockingstuart;19/11/2016;73;3204;;;2;255;82;;;;Southern Metropolitan;6795
Bentleigh;25 Mitchell St;3;h;1448000;S;hockingstuart;19/11/2016;69;3204;3;2;2;196;62;Glen Eira;-379246;1450383;Southern Metropolitan;6795
Bentleigh;28b Scotts St;4;h;1400000;VB;Woodards;19/11/2016;85;3204;;;2;239;83;;;;Southern Metropolitan;6795
Bentleigh;3/148 Tucker Rd;2;u;520000;S;McGrath;19/11/2016;83;3204;;;1;134;53;;;;Southern Metropolitan;6795
Bentleigh;1/7 Uonga Rd;2;u;820000;S;hockingstuart;19/11/2016;89;3204;2;1;2;169;96;Glen Eira;-37929;1450375;Southern Metropolitan;6795
Bentleigh;12 Werona St;3;t;740000;PI;Woodards;19/11/2016;85;3204;;;1;190;108;;;;Southern Metropolitan;6795
Bentleigh;2 Marquis Rd;3;h;895000;S;Buxton;22/05/2016;81;3204;3;1;2;119;28;Glen Eira;-379307;1450444;Southern Metropolitan;6795
Bentleigh;3 Somers St;4;h;1041000;S;Woodards;22/05/2016;79;3204;4;2;1;151;73;Glen Eira;-379148;1450243;Southern Metropolitan;6795
Bentleigh;81 Fromer St;4;h;1430000;S;hockingstuart;22/08/2016;76;3204;4;2;2;224;142;Glen Eira;-379289;1450481;Southern Metropolitan;6795
Bentleigh;13 Horsley St;2;h;910000;S;Buxton;22/08/2016;89;3204;2;1;1;193;101;Glen Eira;-379178;1450413;Southern Metropolitan;6795
Bentleigh;11 Wilson St;4;h;2520000;PI;Buxton;22/08/2016;25;3204;4;4;3;344;123;Glen Eira;-379155;1450243;Southern Metropolitan;6795
Bentleigh;26 Buckingham Av;4;h;1860000;S;Buxton;24/09/2016;63;3204;;;3;321;149;;;;Southern Metropolitan;6795
Bentleigh;68 Mortimore St;3;h;1350000;S;C21;24/09/2016;86;3204;3;1;2;168;73;Glen Eira;-379282;145047;Southern Metropolitan;6795
Bentleigh;11/27 Patterson Rd;2;u;635000;S;hockingstuart;24/09/2016;88;3204;2;1;1;163;101;Glen Eira;-379245;1450336;Southern Metropolitan;6795
Bentleigh;21 Charlton St;3;h;1280000;S;Buxton;25/02/2017;79;3204;3;2;2;217;110;Glen Eira;-379217;1450315;Southern Metropolitan;6795
Bentleigh;43 Godfrey St;5;h;1900000;S;Woodards;25/02/2017;46;3204;5;2;1;312;105;Glen Eira;-379144;1450401;Southern Metropolitan;6795
Bentleigh;7 Whitmuir Rd;3;h;1230000;S;hockingstuart;25/02/2017;79;3204;3;1;2;257;116;Glen Eira;-379161;1450284;Southern Metropolitan;6795
Bentleigh;20 Wright St;4;h;1150000;PI;Buxton;25/02/2017;85;3204;4;2;2;158;71;Glen Eira;-379155;1450301;Southern Metropolitan;6795
Bentleigh;34 Buckingham Av;3;t;1200000;S;hockingstuart;26/07/2016;68;3204;;;1;177;81;;;;Southern Metropolitan;6795
Bentleigh;1/7 Railway Cr;4;t;900000;VB;Buxton;26/07/2016;73;3204;;;2;159;75;;;;Southern Metropolitan;6795
Bentleigh;13a Rosina St;4;t;1533000;S;hockingstuart;26/07/2016;66;3204;;;1;256;110;;;;Southern Metropolitan;6795
Bentleigh;11 Talbot Av;4;h;1545000;SP;Hodges;26/07/2016;61;3204;;;1;257;122;;;;Southern Metropolitan;6795
Bentleigh;48 Vickery St;4;h;1650000;S;Hodges;26/07/2016;70;3204;3;2;2;205;99;Glen Eira;-379139;1450395;Southern Metropolitan;6795
Bentleigh;1a Werona St;2;t;670000;PI;Buxton;26/07/2016;90;3204;2;2;1;185;72;Glen Eira;-379307;1450379;Southern Metropolitan;6795
Bentleigh;24a Atkinson St;3;t;1486000;S;Buxton;27/06/2016;69;3204;;;2;255;97;;;;Southern Metropolitan;6795
Bentleigh;16b Marquis Rd;5;t;1275000;PI;Buxton;27/06/2016;70;3204;;;1;245;157;;;;Southern Metropolitan;6795
Bentleigh;3/18 North Av;2;u;738000;SP;Woodards;27/06/2016;79;3204;;;1;173;61;;;;Southern Metropolitan;6795
Bentleigh;40 Coates St;2;t;680000;PI;Bayside;27/11/2016;79;3204;2;1;1;170;96;Glen Eira;-379259;1450341;Southern Metropolitan;6795
Bentleigh;31b Fairbank Rd;4;t;1500000;S;hockingstuart;27/11/2016;66;3204;;;2;311;140;;;;Southern Metropolitan;6795
Bentleigh;6 Gwendoline Av;5;h;2900000;PI;Marshall;27/11/2016;51;3204;;;2;344;108;;;;Southern Metropolitan;6795
Bentleigh;8B McKittrick Rd;4;t;1320000;S;Buxton;27/11/2016;64;3204;4;3;1;234;102;Glen Eira;-379294;145041;Southern Metropolitan;6795
Bentleigh;99 Patterson Rd;4;h;1380000;S;C21;27/11/2016;65;3204;4;1;1;236;119;Glen Eira;-379263;1450422;Southern Metropolitan;6795
Bentleigh;17 Smith St;6;h;1900000;S;hockingstuart;27/11/2016;76;3204;6;3;2;247;71;Glen Eira;-379181;145044;Southern Metropolitan;6795
Bentleigh;21 Bruce St;3;h;1535000;S;Buxton;28/08/2016;59;3204;2;2;2;248;79;Glen Eira;-379148;1450404;Southern Metropolitan;6795
Bentleigh;34b Daley St;3;t;1450000;SP;hockingstuart;28/08/2016;81;3204;;;2;301;121;;;;Southern Metropolitan;6795
Bentleigh;72 Daley St;4;h;1281000;S;hockingstuart;28/08/2016;67;3204;3;1;2;162;62;Glen Eira;-379206;1450383;Southern Metropolitan;6795
Bentleigh;15a Dickens St;3;u;1096000;S;C21;28/08/2016;89;3204;3;2;2;193;97;Glen Eira;-379273;1450324;Southern Metropolitan;6795
Bentleigh;22 Hutchinson St;5;h;1385000;S;Buxton;28/08/2016;71;3204;5;2;2;292;103;Glen Eira;-379241;145048;Southern Metropolitan;6795
Bentleigh;8/187 Tucker Rd;3;u;517500;S;Buxton;28/08/2016;87;3204;3;1;1;194;142;Glen Eira;-379178;1450511;Southern Metropolitan;6795
Bentleigh;63 Tucker Rd;4;t;1245000;S;Buxton;28/08/2016;86;3204;4;2;2;197;57;Glen Eira;-379291;1450491;Southern Metropolitan;6795
Bentleigh;11 Vunabere Av;4;h;1330000;S;Woodards;28/08/2016;76;3204;;;2;263;66;;;;Southern Metropolitan;6795
Bentleigh;5/9 Whitmuir Rd;2;u;503000;S;Buxton;28/08/2016;88;3204;2;1;1;122;63;Glen Eira;-379159;1450285;Southern Metropolitan;6795
Bentleigh;11 Wilson St;4;h;2620000;S;Buxton;28/08/2016;47;3204;4;4;2;301;79;Glen Eira;-379155;1450243;Southern Metropolitan;6795
Bentleigh;2/1 Marion St;2;u;760000;S;Buxton;30/07/2016;85;3204;2;1;1;196;152;Glen Eira;-379193;1450484;Southern Metropolitan;6795
Bentleigh;6/25 Vickery St;2;u;405000;S;Gary;30/07/2016;94;3204;2;1;1;172;105;Glen Eira;-379159;145039;Southern Metropolitan;6795
Bentleigh East;18 Mervin St;2;h;1410000;S;hockingstuart;3/09/2016;61;3165;2;1;2;239;75;Glen Eira;-379305;1450547;Southern Metropolitan;10969
Bentleigh East;21b Northam Rd;3;t;990000;S;Buxton;3/09/2016;81;3165;;;2;163;79;;;;Southern Metropolitan;10969
Bentleigh East;68 Pasadena Cr;3;h;1057000;S;Buxton;3/09/2016;81;3165;;;2;194;79;;;;Southern Metropolitan;10969
Bentleigh East;1/69 Purtell St;3;t;760000;PI;hockingstuart;3/09/2016;82;3165;3;1;2;191;84;Glen Eira;-379261;1450566;Southern Metropolitan;10969
Bentleigh East;30 Veronica St;2;h;825000;S;Buxton;3/09/2016;79;3165;2;2;1;193;102;Glen Eira;-379237;1450763;Southern Metropolitan;10969
Bentleigh East;2a Bessie St;2;u;746000;S;hockingstuart;3/12/2016;89;3165;2;1;1;181;73;Glen Eira;-379255;1450796;Southern Metropolitan;10969
Bentleigh East;30a Chesterville Dr;4;t;1250000;PI;Buxton;3/12/2016;76;3165;;;2;244;70;;;;Southern Metropolitan;10969
Bentleigh East;14a Daphne St;1;u;580000;S;Woodards;3/12/2016;93;3165;1;1;1;127;53;Glen Eira;-379181;1450586;Southern Metropolitan;10969
Bentleigh East;3/3 Dega Av;3;t;913788;SP;Buxton;3/12/2016;84;3165;;;1;226;119;;;;Southern Metropolitan;10969
Bentleigh East;19 Denver St;5;h;1275000;SP;Buxton;3/12/2016;63;3165;5;2;1;198;79;Glen Eira;-379333;1450602;Southern Metropolitan;10969
Bentleigh East;7a Dover St;4;t;1200000;S;Buxton;3/12/2016;63;3165;;;2;197;91;;;;Southern Metropolitan;10969
Bentleigh East;96 Paloma St;4;h;515000;S;hockingstuart;3/12/2016;89;3165;;;1;115;60;;;;Southern Metropolitan;10969
Bentleigh East;93 Parkmore Rd;3;h;1206000;S;C21;3/12/2016;69;3165;3;1;2;215;100;Glen Eira;-379155;1450723;Southern Metropolitan;10969
Bentleigh East;33 Pasadena Cr;4;h;950000;PI;Buxton;3/12/2016;76;3165;;;2;174;82;;;;Southern Metropolitan;10969
Bentleigh East;1/9 Francesco St;3;t;775000;S;Stockdale;4/02/2016;92;3165;;;1;211;114;;;;Southern Metropolitan;10969
Bentleigh East;14B Boronia St;3;t;1115000;S;Buxton;4/03/2017;83;3165;3;2;2;248;88;Glen Eira;-379135;1450774;Southern Metropolitan;10969
Bentleigh East;76 Castlewood St;4;h;1190000;S;Ray;4/03/2017;63;3165;4;2;1;162;61;Glen Eira;-379166;1450719;Southern Metropolitan;10969
Bentleigh East;38 Edinburgh St;4;h;1270000;S;C21;4/03/2017;80;3165;4;2;2;194;86;Glen Eira;-379174;1450717;Southern Metropolitan;10969
Bentleigh East;1/41 Elizabeth St;3;u;1025000;S;Woodards;4/03/2017;85;3165;3;2;1;220;80;Glen Eira;-379229;1450557;Southern Metropolitan;10969
Bentleigh East;2/61 Lahona Av;2;u;737500;S;Woodards;4/03/2017;88;3165;;;1;186;99;;;;Southern Metropolitan;10969
Bentleigh East;6/12 Neville St;3;u;740000;PI;Hodges;4/03/2017;88;3165;3;2;2;149;78;Glen Eira;-379244;1450547;Southern Metropolitan;10969
Bentleigh East;27 Neville St;4;h;1960000;S;hockingstuart;4/03/2017;61;3165;4;2;2;260;108;Glen Eira;-379234;1450533;Southern Metropolitan;10969
Bentleigh East;2a Rae St;4;t;1000000;PI;Gary;4/03/2017;82;3165;;;1;263;180;;;;Southern Metropolitan;10969
Bentleigh East;2/48 Abbin Av;2;t;742000;S;hockingstuart;4/06/2016;91;3165;;;1;145;60;;;;Southern Metropolitan;10969
