"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30-59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60-89DaysPastDueNotWorse","NumberOfDependents","RevolvingUtilizationOfUnsecuredLines-Adjusted"
"0",0.917167523,32,1,0.31187525,2500,3,0,0,1,0,0
"0",0.229011077,43,1,0.622441778,1416,7,0,1,1,2,0
"0",0.9999999,29,1,0.096793174,3398,1,0,0,1,1,0
"1",0.900458142,26,1,0.082566462,3911,7,0,0,1,0,0
"0",1.675810474,33,1,0.237302248,1200,2,0,0,1,2,0
"1",0.929017746,43,1,0.501684762,2670,4,0,2,1,4,0
"0",0.689462108,45,1,1555,5400,2,0,1,1,0,0
"0",1.231536926,26,1,0.153910849,2377,2,0,0,1,0,0
"1",1.230842456,27,1,141,5400,8,0,0,1,0,0
"0",0.974605079,42,1,0.130724396,1200,3,0,0,1,0,0
"0",0.903219356,53,1,0.40445587,3500,6,0,0,1,0,0
"0",0.501007388,34,1,0.099955772,2260,4,0,0,1,0,0
"0",1.462686567,64,1,0.001738752,4600,1,0,0,1,1,0
"0",0,32,1,0.034214619,4500,4,0,0,1,0,0
"0",0,48,1,0.371157211,4000,6,0,1,1,0,0
"0",0.487356985,38,1,0.212357528,3333,5,0,0,1,3,0
"0",1.039540961,28,1,0.226529958,3120,5,0,0,1,3,0
"0",0,29,1,0.24084897,3250,7,0,0,1,0,0
"0",0.93235432,36,1,0.416373953,3700,4,0,0,1,3,0
"1",0.684835727,47,1,0.578771696,2995,7,0,1,1,2,0
"0",0.9999999,38,1,1230,5400,2,0,1,1,0,0
"0",0.124055998,42,1,0.116989673,7068,6,0,0,1,2,0
"0",0.395164901,36,1,0.087984003,5500,6,0,0,1,0,0
"0",0.9999999,80,1,536,5400,7,0,0,1,0,0
"0",0.404224073,72,1,2687,5400,10,0,1,1,0,0
"0",0.9999999,31,1,0,4307,2,0,0,1,0,0
"0",0.084459837,31,1,0.30578977,3557,6,0,1,1,5,0
"1",0.836802664,35,1,0.03931537,5900,7,0,0,1,2,0
"0",0.9999999,25,1,0.170914543,2000,1,0,0,1,2,0
"0",0.903319744,28,1,0.136099955,2240,8,0,0,1,0,0
"0",0.503207674,53,1,0.122604832,7201,10,0,0,1,0,0
"0",0.107563296,47,1,581,5400,4,0,0,1,0,0
"0",0.9999999,33,1,0.268209083,3500,4,0,0,1,0,0
"0",0.001333289,43,1,0.411329137,2700,8,0,1,1,2,0
"0",0,43,1,0.073109769,4800,5,0,0,1,3,0
"0",0.764023211,35,1,0.331487634,5417,7,0,1,1,0,0
"1",0.005997601,31,1,0.105584642,4583,4,0,0,1,2,0
"0",0.904063957,30,1,0.507246377,2000,6,0,0,1,0,0
"1",1.334721066,39,1,0.091131998,2446,7,0,0,1,3,0
"0",1.047028328,53,1,0.427545416,2366,8,0,0,1,1,0
"0",0.011509817,32,1,0.189375893,4197,6,0,0,1,0,0
"0",0.155121775,36,1,1135,5400,4,0,1,1,0,0
"0",0.9999999,34,1,0.430713857,3333,4,0,1,1,2,0
"0",0.790308053,44,1,0.205363444,4250,7,0,0,1,0,0
"0",0.853600128,63,1,0.507320832,3892,9,0,1,1,1,0
"0",0.03618703,48,1,0.280036134,3320,3,0,1,1,2,0
"0",0.9999999,38,1,0.504051106,6417,5,0,2,1,2,0
"0",0.001996008,59,1,1104,5400,2,0,1,1,0,0
"0",0,26,1,0.13013013,3995,3,0,0,1,0,0
"0",0.9999999,31,1,0.245765901,2656,2,0,0,1,2,0
"1",0.659668066,50,1,2470,5400,5,0,2,1,0,0
"1",0.521478521,26,1,0.005861665,2558,1,0,0,1,1,0
"0",0.1216969,52,1,0.442407729,4036,6,0,1,1,1,0
"0",0.263150628,58,1,1202,5400,5,0,1,1,0,0
"0",0.924307569,39,1,398,5400,3,0,0,1,0,0
"0",0.414732593,42,1,0.254367934,5837,4,0,1,1,1,0
"0",0.82680866,41,1,0.453833154,6508,8,0,1,1,2,0
"0",0,39,1,0.130322103,2700,3,0,0,1,0,0
"0",0.019330112,41,1,0.357919385,5978,5,0,1,1,4,0
"1",2.375415282,31,1,0.70100833,2280,3,0,1,1,0,0
"0",0.9999999,54,1,293,5400,2,0,0,1,0,0
"1",0.833070188,40,1,0.141087672,5166,8,0,0,1,0,0
"0",0.735132434,26,1,0.347525892,2606,4,0,0,1,4,0
"0",0,56,1,0,1,8,0,0,1,0,0
"0",0.125874126,35,1,0.761839709,4391,6,0,2,1,0,0
"0",0.390376136,42,1,0.307556601,3400,6,0,0,1,4,0
"0",0.463062396,26,1,0.094624246,3645,4,0,0,1,0,0
"0",0.830042489,41,1,0.405998696,4600,7,0,1,1,2,0
"0",0.493559046,68,1,0.403590041,5180,9,0,0,1,0,0
"0",0.149331256,69,1,0.731005065,3750,9,0,1,1,1,0
"0",0.569184043,52,1,3233,5400,10,0,1,1,4,0
"0",0.653758749,55,1,2697,5400,8,0,2,1,2,0
"0",0.924597106,34,1,0.259427533,2200,4,0,0,1,0,0
"0",0.99860028,31,1,0.624442921,5833,10,0,2,1,0,0
"0",0.288910043,41,1,1192,1,7,0,2,1,2,0
"1",0.329111393,37,1,0.643178411,2000,6,0,1,1,1,0
"1",0.627193957,37,1,0.435176507,3200,5,0,1,1,2,0
"0",0.9999999,44,1,0.42871361,4018,4,0,0,1,3,0
"1",0.9999999,32,1,0.117785077,2130,2,0,0,1,0,0
"0",1.212624585,54,1,0.116946072,4950,3,0,0,1,4,0
"0",0.769567255,31,1,0.292387543,1733,6,0,0,1,1,0
"0",0.944501896,46,1,0.608369769,1600,10,0,0,1,0,0
"0",0.701729827,77,1,0.153472035,3700,3,0,1,1,0,0
"0",0.044665099,57,1,0.569145667,3253,8,0,1,1,1,0
"1",0.879710814,42,1,0.161299809,6800,5,0,0,1,2,0
"1",0.495912807,61,1,121,5400,1,0,0,1,1,0
"1",2.138576779,68,1,0.03724069,4000,2,0,0,1,0,0
"1",0.793106252,35,1,0.098300566,3000,3,0,0,1,4,0
"0",0.091844156,60,1,0.84083045,2600,10,0,2,1,1,0
"0",0.9999999,35,1,0.162726008,2875,5,0,0,1,0,0
"1",0,38,1,0.644752018,2600,3,0,1,1,2,0
"0",0.9999999,63,1,0.005706134,1401,0,0,0,1,1,0
"0",0.808813904,45,1,0.239200151,5300,9,0,0,1,0,0
"1",0.9999999,38,1,0.005524862,3076,1,0,0,1,0,0
"0",0.888413983,63,1,0.173925753,3420,7,0,0,1,0,0
"0",0.004780984,42,1,1467,5400,7,0,1,1,0,0
"0",0.9999999,42,1,0.286203942,3500,1,0,1,1,0,0
"1",0.900637692,61,1,0.602236422,5633,8,0,2,1,0,0
"1",1.274542429,61,1,0.377320765,3500,5,0,1,1,0,0
"0",0,75,1,0,5400,7,0,0,1,0,0
"0",1,40,1,1241,5400,7,0,0,1,3,0
"0",0.9999999,33,1,0.014029906,5416,0,0,0,1,3,0
"0",0.553547765,26,1,0.234815618,3687,8,0,0,1,0,0
"0",0.593654632,62,1,0.133078811,7333,7,0,0,1,0,0
"0",0,49,1,1515,5400,8,0,1,1,1,0
"1",0.9999999,47,1,0.803345573,2450,4,0,1,1,0,0
"0",0.499459459,59,1,0.684433837,3770,7,0,2,1,0,0
"0",0.9999999,36,1,0.168415792,2000,2,0,0,1,0,0
"1",0.206852876,38,1,0.417880023,3433,5,0,1,1,2,0
"1",0.599618425,38,1,0.185762847,5000,10,0,0,1,1,0
"1",0.350251884,38,1,0.830067973,2500,10,0,0,1,0,0
"1",0.9999999,30,1,0.219152855,3800,4,0,0,1,2,0
"0",0.9999999,82,1,1.556977209,2500,5,0,3,1,0,0
"0",0.9999999,64,1,1025,5400,3,0,1,1,0,0
"1",0.9999999,49,1,1642,0,1,0,1,1,3,0
"0",0.728418105,60,1,0.248429716,4616,3,0,0,1,1,0
"0",0.016386568,89,1,1097,5400,6,0,1,1,0,0
"0",0.313064044,66,1,0.297492033,7216,10,0,2,1,1,0
"0",0.684619656,39,1,0.128387383,2250,4,0,0,1,2,0
"1",0.991008991,24,1,250,5400,8,0,0,1,0,0
"0",0.802433131,39,1,0.071982004,4000,7,0,0,1,0,0
"0",0.11412941,30,1,0.242878561,2000,5,0,0,1,0,0
"1",0.849620051,65,1,0.811621368,3200,8,0,2,1,0,0
"1",0.478152488,43,1,0.278303673,5281,6,0,1,1,3,0
"0",0.007078857,39,1,0.252213653,3500,8,0,0,1,2,0
"0",0.780888445,39,1,0.106841612,3200,8,0,0,1,0,0
"0",0.502420443,63,1,0.268207283,7139,4,0,2,1,1,0
"0",0.99520064,40,1,0.365016873,5333,7,0,1,1,0,0
"1",0.835481603,46,1,0.291096712,4166,6,0,0,1,2,0
"1",0.9999999,50,1,0.021124104,2650,0,0,0,1,0,0
"0",0.324337831,26,1,0.122129154,3700,8,0,0,1,0,0
"0",0.261411533,42,1,2139,5400,10,0,1,1,0,0
"0",0.818977517,73,0,3095,0,9,0,1,1,0,0
"0",0.003749688,64,0,0.004061231,3200,5,0,0,1,0,0
"0",0.784835658,52,0,2662,5400,10,0,2,1,0,0
"1",0,25,0,0.152896812,2916,3,0,0,1,0,0
"1",0.9999999,54,0,0.228402866,2372,2,0,0,1,0,0
"0",0.9999999,27,0,0.260763359,3274,3,0,0,1,2,0
"1",0.962946947,50,0,0.68127587,4106,8,0,1,1,0,0
"0",0.335445712,40,0,0.344679838,4200,6,0,2,1,0,0
"0",0.734284381,45,0,11311,0,6,0,2,1,0,0
"0",0.9999999,31,0,0.047961631,3335,2,0,0,1,4,0
"0",0.9999999,32,0,0.178302196,3050,1,0,0,1,2,0
"0",0.506995336,29,0,0.5029988,2500,6,0,1,1,0,0
"1",0.087649402,27,0,0.009995457,2200,2,0,0,1,1,0
"1",0.887080965,45,0,0.482275525,4710,4,0,1,1,2,0
"0",0.689770077,34,0,0.308230874,5855,5,0,2,1,0,0
"0",0.436410214,27,0,0.133777672,4200,5,0,0,1,0,0
"0",0.016128599,60,0,1812,5400,8,0,1,1,0,0
"0",0.425597312,43,0,0.302766085,3325,4,0,1,1,0,0
"0",0.982403519,57,0,2357,5400,8,0,1,1,0,0
"0",0.714013618,55,0,0.252201164,6700,4,0,0,1,0,0
"0",0.86234251,34,0,0.370256803,5217,6,0,1,1,2,0
"0",0.442308844,43,0,0.063498247,5133,4,0,0,1,1,0
"0",0.307692308,25,0,0.010463378,1337,2,0,0,1,0,0
"0",0.933275834,48,0,0.827038942,6804,10,0,1,1,1,0
"0",0.417502012,53,0,0.415656243,4700,9,0,2,1,1,0
"0",0.21756487,24,0,0.001363017,2200,1,0,0,1,0,0
"0",0.922613341,34,0,3297,5400,9,0,1,1,0,0
"0",0.9999999,32,0,0.178486435,2100,2,0,0,1,0,0
"0",0.118098826,29,0,0.262639246,2333,5,0,1,1,0,0
"0",0.96013289,27,0,0.147926037,2000,3,0,0,1,0,0
"1",0.9999999,32,0,113,5400,0,0,0,1,0,0
"0",0.826128266,36,0,0.07532078,6000,3,0,0,1,0,0
"1",0.253193837,41,0,650,5400,7,0,0,1,0,0
"1",1.142476698,52,0,918,5400,3,0,1,1,0,0
"0",0.071872451,40,0,0.027314112,5271,4,0,0,1,0,0
"0",0.9999999,41,0,1851,5400,4,0,2,1,0,0
"0",0.9999999,33,0,13,5400,0,0,0,1,0,0
"0",0.432608917,63,0,2691,5400,4,0,2,1,0,0
"0",0.178357159,63,0,0.568797685,3800,5,0,2,1,0,0
"0",0,50,0,0.726978074,5244,6,0,2,1,2,0
"0",0.309421154,37,0,0.944751381,3800,8,0,2,1,1,0
"1",0.798359185,45,0,185,0,5,0,0,1,3,0
"0",0.9999999,49,0,190,5400,1,0,0,1,0,0
"1",0.9999999,39,0,0.149966674,4500,2,0,0,1,3,0
"1",0.9999999,32,0,0.445299145,1169,1,0,0,1,0,0
"0",1.002570694,25,0,0.235380117,2051,5,0,0,1,0,0
"0",0.9999999,42,0,0.577446014,3750,6,0,1,1,0,0
"0",0.574252926,49,0,0.319736053,3333,9,0,1,1,3,0
"1",0.9999999,27,0,0.115247806,4216,2,0,0,1,0,0
"0",1.059850374,28,0,0.005466615,2560,2,0,0,1,3,0
"0",0.992934275,29,0,0.201545103,4400,5,0,1,1,0,0
"0",0.9999999,55,0,0.13379737,3878,1,0,0,1,0,0
"0",0,61,0,0.000141163,7083,7,0,0,1,1,0
"0",0.466823736,42,0,0.068900297,3700,3,0,0,1,0,0
"0",0.937710356,42,0,2581,5400,4,0,1,1,1,0
"0",0.9999999,53,0,0.472260341,5100,5,0,1,1,2,0
"1",0.960418663,80,0,2395,5400,6,0,0,1,0,0
"0",0.436205104,32,0,0.392570063,4602,10,0,2,1,1,0
"1",0.557826908,27,0,0.076852023,5412,4,0,0,1,0,0
"0",1.109094545,80,0,0.482974071,3200,5,0,0,1,1,0
"0",0.009620951,80,0,222,5400,7,0,0,1,0,0
"1",0,56,0,0.002713898,7000,7,0,0,1,0,0
"1",1.481037924,26,0,22,5400,1,0,0,1,0,0
"0",0.9999999,51,0,0.194316081,4327,5,0,0,1,1,0
"0",0.015257339,47,0,0.011325783,1500,5,0,0,1,0,0
"0",0.674650699,30,0,0.145514035,5806,4,0,0,1,1,0
"0",0.391321024,44,0,0.381021632,5500,8,0,1,1,3,0
"1",1.095182139,38,0,0.124704957,5083,4,0,0,1,4,0
"1",0.376766632,28,0,0.116961013,3000,3,0,0,1,0,0
"0",0.074629133,73,0,43,5400,5,0,0,1,0,0
"1",0.9999999,49,0,0.041650139,5041,2,0,0,1,0,0
"0",1.00989901,51,0,0.894503054,1800,6,0,1,1,0,0
"1",0.9999999,43,0,0.098250336,5200,2,0,0,1,1,0
"1",0.822326485,45,0,2994,5400,10,0,1,1,0,0
"1",0.9999999,42,0,0,3323,0,0,0,1,2,0
"0",0.797311315,47,0,6521,5400,7,0,2,1,0,0
"0",0.9999999,38,0,13,5400,1,0,0,1,0,0
"0",0.005260641,65,0,0.178626972,4500,4,0,1,1,0,0
"0",0.724963752,67,0,3377,5400,7,0,3,1,0,0
"0",0.9999999,38,0,0,3750,4,0,0,1,0,0
"0",0.9999999,34,0,73,5400,0,0,0,1,0,0
"0",0.032393521,40,0,26,5400,1,0,0,1,1,0
"0",0.882109617,34,0,0.110296568,3000,2,0,0,1,0,0
"0",0.752185589,51,0,0.588633288,2955,8,0,1,1,0,0
"1",0.534115602,31,0,0.126931233,3300,3,0,0,1,0,0
"0",0.154333541,40,0,0.273490604,2500,8,0,0,1,0,0
"0",0.947606986,38,0,587,5400,2,0,0,1,0,0
"0",0.041984488,54,0,0.246742329,4757,3,0,1,1,1,0
"0",0.692242295,36,0,0.417606402,5497,9,0,2,1,2,0
"0",0.638722555,42,0,14,5400,1,0,0,1,0,0
"0",0.022873579,34,0,0.351778656,4300,8,0,1,1,0,0
"1",0,76,0,34,5400,1,0,0,1,0,0
"0",0.984803039,39,0,0.104463286,6250,6,0,0,1,0,0
"0",0.752061985,36,0,0.649087728,4000,4,0,0,1,0,0
"0",1.085460599,45,0,0.109636586,4897,3,0,0,1,3,0
"0",0.016519339,47,0,0.644118627,3000,5,0,1,1,1,0
"1",0.063237546,38,0,0.491358377,7000,6,0,1,1,1,0
"0",0.143673236,24,0,0.007932166,3655,3,0,0,1,0,0
"0",0.9999999,33,0,0.146970606,5000,7,0,0,1,0,0
"1",0.9999999,39,0,0.160865475,2125,1,0,0,1,3,0
"1",0.86733303,39,0,663,5400,3,0,0,1,4,0
"0",0.886029412,40,0,0.033410434,3890,1,0,0,1,3,0
"0",0,75,0,0,2600,10,0,0,1,0,0
"0",1.049584497,64,0,913,5400,3,0,0,1,0,0
"0",0.018702146,63,0,0.467503362,2230,6,0,1,1,1,0
"0",0.196490512,27,0,0.587843464,1200,4,0,0,1,0,0
"0",0.968125124,39,0,0.181123199,3400,5,0,0,1,2,0
"0",0.011090379,57,0,0.818018826,2230,7,0,1,1,1,0
"0",0.172807769,27,0,0.253929671,6170,4,0,1,1,0,0
"0",0.420485175,31,0,0.123830094,4166,5,0,0,1,0,0
"0",0.9999999,39,0,0.347738015,1480,1,0,0,1,0,0
"1",0.506188855,44,0,2591,5400,6,0,1,1,0,0
"1",0.9999999,27,0,0.164275798,2160,1,0,0,1,0,0
"0",0.821894146,36,0,0.604191194,4246,6,0,0,1,1,0
"1",0.9999999,29,0,0.219772143,2720,3,0,0,1,2,0
"0",0.001110957,39,0,0.001999429,3500,4,0,0,1,1,0
"0",0.572304518,36,0,0.38845234,5853,8,0,2,1,1,0
"0",0.2885785,65,0,3865,5400,10,0,1,1,0,0
"0",0,39,0,2,1,8,0,0,1,0,0
"1",0.665670613,45,0,0.5104979,5000,10,0,1,1,1,0
"1",0.9999999,29,0,412,5400,1,0,0,1,0,0
"0",0.407333084,38,0,0.477395349,5374,10,0,2,1,0,0
"0",0.064672915,62,0,1402,5400,5,0,1,1,0,0
"1",1.006967586,68,0,984,5400,7,0,1,1,2,0
"1",0.9999999,54,0,0.012332245,2756,1,0,0,1,0,0
"0",0.031022123,46,0,0.175625769,7310,5,0,1,1,0,0
"0",0.076699867,55,0,1343,5400,7,0,0,1,0,0
"0",0,58,0,3807,5400,9,0,3,1,0,0
"0",0.876791127,50,0,0.756422233,4281,7,0,1,1,2,0
"0",0,49,0,0.710252892,5100,7,0,2,1,1,0
"0",0.325186816,66,0,6322,5400,8,0,3,1,0,0
"0",0.965194539,45,0,0.567322712,3200,10,0,1,1,1,0
"0",0.078194328,39,0,0.229764564,5818,8,0,1,1,1,0
"0",0.971495427,37,0,0.059382423,2525,5,0,0,1,0,0
"0",0.9999999,30,0,593,0,4,0,0,1,3,0
"0",0.9999999,53,0,0.465451338,3400,2,0,1,1,1,0
"0",0.9999999,85,0,0.143220647,2750,4,0,1,1,0,0
"0",0.050184532,59,0,3125,5400,7,0,3,1,1,0
"0",0.624194629,33,0,0.646676662,2000,7,0,1,1,5,0
"0",0.9999999,25,0,0,5400,0,0,0,1,0,0
"1",0.842078961,55,0,1394,5400,4,0,0,1,0,0
"0",0.943521595,39,0,0.02350081,3701,2,0,0,1,1,0
"0",0,24,0,0.079960995,2050,4,0,0,1,2,0
"0",0.810678416,33,0,0.464360083,6242,8,0,0,1,0,0
"0",0.523059332,30,0,854,5400,10,0,0,1,0,0
"1",0.964467005,49,0,0.315124724,6333,3,0,2,1,2,0
"0",0.00960577,42,0,0.418516297,5000,6,0,1,1,2,0
"0",0.173174873,40,0,0.034775049,4600,3,0,0,1,2,0
"0",0.69841839,59,0,0.672466735,2930,9,0,0,1,0,0
"1",0.690727374,25,0,0.458823529,764,2,0,0,1,0,0
"0",0.051640983,30,0,0.125864172,4917,3,0,0,1,0,0
"0",0.261096062,40,0,1.49500998,500,6,0,0,1,2,0
"0",0.061602679,30,0,0.785564854,1911,5,0,1,1,0,0
"0",0.118607783,73,0,592,5400,7,0,0,1,0,0
"0",0.004853111,39,0,1524,5400,8,0,2,1,0,0
"0",0.73253493,24,0,0.009993754,1600,6,0,0,1,0,0
"0",0,27,0,0.227934876,3500,5,0,0,1,2,0
"0",0,62,0,975,5400,7,0,1,1,0,0
"0",0.922769308,45,0,568,5400,4,0,0,1,0,0
"0",0.478458462,37,0,0.409880834,4027,6,0,1,1,1,0
"0",1.281929518,39,0,0.294235255,3000,6,0,0,1,2,0
"0",0.327437031,26,0,0.078651685,800,7,0,0,1,0,0
"0",0.9999999,34,0,0.122941617,5343,1,0,1,1,3,0
"0",0.370125375,36,0,0.497273719,2750,8,0,2,1,3,0
"0",0.02809237,46,0,0.012645914,3083,8,0,0,1,0,0
"0",0.9999999,72,0,0.028292439,3993,1,0,0,1,0,0
"0",0.445620223,50,0,0.318379161,3454,8,0,2,1,0,0
"0",1.203728362,71,0,0.09408826,1200,3,0,0,1,0,0
"0",0.942816074,41,0,511,1,7,0,0,1,1,0
"0",1.015873016,28,0,0.165846803,2845,2,0,0,1,0,0
"0",0.9999999,62,0,2292,5400,6,0,1,1,0,0
"0",0.479041916,37,0,0.002332556,3000,1,0,0,1,0,0
"0",0.02999059,78,0,0.425495751,1764,8,0,1,1,0,0
"0",0.018396321,31,0,0.058045792,3100,6,0,0,1,0,0
"0",0.350499616,25,0,0.198720512,2500,4,0,0,1,1,0
"1",0.9999999,25,0,0.097634122,3000,3,0,0,1,4,0
"1",0.064169595,67,0,2050,5400,10,0,2,1,0,0
"0",0,45,0,313,5400,1,0,0,1,0,0
"0",0.9999999,38,0,390,5400,1,0,0,1,0,0
"0",0.808794137,36,0,0.094844983,5450,3,0,0,1,0,0
"0",0,82,0,0,5400,10,0,0,1,0,0
"0",0.005618869,77,0,0.214637579,4262,9,0,1,1,0,0
"1",0.652695021,43,0,1.880860876,1300,9,0,1,1,0,0
"0",0.381237525,47,0,0.116033755,3791,3,0,0,1,3,0
"1",0.9999999,37,0,0,3000,0,0,0,1,0,0
"0",0.232423038,48,0,1890,5400,6,0,1,1,0,0
"0",0.87728068,37,0,0.364805976,4818,8,0,1,1,1,0
"0",1.018796241,47,0,5009,5400,7,0,2,1,0,0
"0",0.9999999,51,0,0,5400,1,0,0,1,0,0
"0",0.820429518,60,0,0.15777043,4233,7,0,0,1,0,0
"0",0.056407389,64,0,0.368246052,4811,10,0,2,1,0,0
"0",0.824933687,58,0,0.427020851,3500,4,0,1,1,0,0
"1",0.995006242,47,0,0.00956106,2300,3,0,0,1,0,0
"0",0.043770738,26,0,0.088059988,5200,6,0,0,1,0,0
"0",0.313678437,28,0,0.075951125,7201,6,0,0,1,1,0
"1",0.9999999,28,0,0.161389961,2589,1,0,0,1,1,0
"0",0.86871043,59,0,0.423551171,3243,7,0,0,1,0,0
"0",0.9999999,60,0,0.134113631,4100,1,0,0,1,1,0
"1",0,70,0,0.958402662,600,4,0,0,1,0,0
"0",0.234306277,31,0,0.091535214,4500,3,0,0,1,1,0
"0",0.698900157,33,0,0.182605798,3000,3,0,0,1,1,0
"0",0.441971726,48,0,1.12138522,2800,9,0,3,1,2,0
"0",0.009488359,30,0,0.051498847,1300,8,0,0,1,0,0
"0",0.562387053,44,0,0.435269781,5800,8,0,1,1,0,0
"0",1.073211314,29,0,0.216600089,2252,4,0,0,1,1,0
"0",0.590704648,59,0,165,5400,3,0,0,1,0,0
"0",0.000033,45,0,0.211489578,5900,6,0,1,1,3,0
"0",0.988011988,36,0,0.015157559,2506,2,0,0,1,1,0
"0",0.158509377,58,0,0.300710339,3800,9,0,0,1,3,0
"1",0.903946248,52,0,1.706146927,2000,9,0,2,1,0,0
"0",0.34159369,54,0,2031,5400,4,0,2,1,0,0
"1",0.858205486,45,0,0.024877832,2250,6,0,0,1,1,0
"0",0.881491345,45,0,0.110481586,6000,2,0,0,1,0,0
"0",0,39,0,0.162199,2200,2,0,0,1,2,0
"1",0.9999999,25,0,0.320987654,1700,2,0,0,1,0,0
"0",0.177813028,50,0,0.343792633,6596,10,0,1,1,0,0
"0",0.110290943,57,0,0.04226361,5583,8,0,0,1,0,0
"0",0.226935313,24,0,0.012171508,3614,4,0,0,1,1,0
"0",0.957014329,29,0,0.342415985,1100,6,0,0,1,2,0
"0",0.818118188,33,0,0.697534977,1500,4,0,0,1,1,0
"1",0.047726844,59,0,0.653707304,3600,3,0,1,1,0,0
"0",1.067350697,31,0,0.247996228,2120,4,0,1,1,1,0
"0",0.912175649,26,0,0.058039433,3600,2,0,0,1,0,0
"0",0.654859219,22,0,0.142605116,3400,3,0,0,1,1,0
"0",0.940029985,37,0,0.100094727,3166,5,0,0,1,0,0
"0",0.224517353,45,0,0.795755152,3250,6,0,1,1,0,0
"1",0.762034514,63,0,0.096063859,3632,4,0,0,1,0,0
"1",1.157728707,46,0,0.341382182,1200,4,0,0,1,1,0
"0",0.673390092,37,0,0.380213719,2900,6,0,1,1,3,0
"0",0.972228287,47,0,3522,5400,5,0,2,1,2,0
"0",0.667666167,31,0,42,5400,1,0,0,1,1,0
"1",0.688525496,29,0,0.101254317,5500,5,0,0,1,3,0
"0",0.9999999,46,0,0,6000,1,0,0,1,4,0
"0",0.042991402,68,0,0.079037801,3200,2,0,0,1,0,0
"0",0.09339013,51,0,0.176280903,2790,5,0,0,1,1,0
"0",1.003498251,51,0,0.42295466,5976,6,0,2,1,0,0
"0",1.004694383,61,0,0.721835387,5600,7,0,1,1,0,0
"0",0.968611234,52,0,1300,5400,8,0,0,1,2,0
"0",0.236258855,56,0,786,5400,6,0,0,1,1,0
"0",0.000607701,49,0,1.067071935,4934,8,0,2,1,0,0
"1",0.978185784,36,0,0.464958553,2653,5,0,0,1,1,0
"0",0.597261749,61,0,0.095484086,6000,10,0,0,1,0,0
"0",0,28,0,438,5400,4,0,0,1,0,0
"0",0.925749959,55,0,0.922963587,4750,9,0,2,1,1,0
"0",1.213786214,27,0,0.207669108,2320,3,0,0,1,3,0
"1",0.9999999,64,0,0.280532939,1350,1,0,0,1,0,0
"1",0.62245918,41,0,0.036762335,3100,3,0,0,1,0,0
"0",0,41,0,0,5400,6,0,0,1,0,0
"0",0.182510242,35,0,0.092581484,5000,5,0,0,1,0,0
"0",1.07831158,45,0,0.347135184,4467,4,0,0,1,0,0
"0",0.780183181,56,0,28,5400,1,0,0,1,0,0
"1",0.9999999,45,0,0.006773757,5166,1,0,0,1,0,0
"0",0.330682156,43,0,0.431284358,2000,8,0,0,1,1,0
"0",0.206223783,37,0,0.728628231,2011,3,0,1,1,0,0
"0",0.00539946,57,0,1,5400,3,0,0,1,0,0
"0",0.980400784,36,0,0.401119776,5000,9,0,1,1,0,0
"0",0.120437753,52,0,0.530094833,5166,9,0,2,1,2,0
"0",0.032470382,62,0,0.42812575,4166,7,0,1,1,1,0
"0",0.9999999,27,0,0.014330945,6000,2,0,0,1,1,0
"0",0.9999999,63,0,0.000912409,6575,1,0,0,1,1,0
"0",0.034146015,32,0,0.080678912,4300,5,0,0,1,0,0
"1",0.9999999,43,0,107,5400,0,0,0,1,0,0
"0",0.484099431,60,0,0.079946702,1500,4,0,0,1,0,0
"0",0.00179991,88,0,13,5400,2,0,0,1,0,0
"0",0.057262353,64,0,0.72735761,4283,9,0,2,1,0,0
"0",0.02789721,28,0,1.215513794,2500,5,0,2,1,0,0
"0",0.590160656,35,0,0.304391721,1980,9,0,0,1,1,0
"0",0.9999999,29,0,0.187568157,2750,3,0,0,1,0,0
"0",0.9999999,40,0,0.009696459,2371,1,0,0,1,0,0
"0",0.968015992,30,0,375,5400,2,0,0,1,0,0
"0",1.014965811,71,0,0.45158998,5628,6,0,1,1,2,0
"0",0.003594738,59,0,0.165233137,4417,10,0,0,1,0,0
"0",0.265789337,84,0,154,5400,7,0,0,1,0,0
"0",0,51,0,0.767569421,5833,9,0,2,1,0,0
"0",0.27266565,26,0,0.358106982,6000,5,0,1,1,1,0
"0",0.709163347,62,0,0.303262956,2083,3,0,0,1,0,0
"0",0.621243551,41,0,0.603702434,5833,4,0,1,1,2,0
"0",0,43,0,164,5400,2,0,0,1,0,0
"0",0.301479408,89,0,22,5400,2,0,0,1,0,0
"0",0.064065437,66,0,2.613619541,1350,10,0,2,1,0,0
"0",0.203739389,56,0,1.7628404,2900,9,0,5,1,0,0
"0",0.418213242,47,0,0.397200933,3000,6,0,1,1,3,0
"0",0.016431988,46,0,0.004555809,3950,2,0,0,1,0,0
"0",1.029962547,23,0,483,5400,4,0,0,1,0,0
"0",0.9999999,28,0,0.178184282,2951,1,0,0,1,0,0
"0",0.9999999,40,0,0.385922815,5000,7,0,1,1,3,0
"1",0.9999999,47,0,556,5400,4,0,0,1,1,0
"0",0.513420582,58,0,0.635227273,4399,10,0,2,1,1,0
"0",0.773686716,59,0,4354,5400,6,0,1,1,0,0
