Num_Reg;Item_Identifier;Time;Item_Weight;Item_Fat_Content;Item_Visibility;Item_Type;Item_MRP;Outlet_Identifier;Outlet_Establishment_Year;Outlet_Size;Outlet_Location_Type;Outlet_Type;Item_Outlet_Sales;Country
16943;FDC51;14;10.895;Regular;0.009636821;Dairy;121.873;OUT049;1999;Medium;Tier 1;Supermarket Type1;2463.46;EEUU
1053107;FDF16;16;7.3;Low Fat;0.086266286;Frozen Foods;1.472.076;OUT049;1999;Medium;Tier 1;Supermarket Type1;19.214.988;EEUU
95617;NCV54;;11.1;Low Fat;0.033081389;Household;1.165.124;OUT013;1987;High;Tier 3;Supermarket Type1;10.666.116;EEUU
432510;FDE35;4;7.06;Regular;0.043989429;Starchy Foods;602.904;OUT045;2002;;Tier 2;Supermarket Type1;6.444.944;EEUU
24499;FDA23;3;9.8;Low Fat;0.047178116;Baking Goods;994.016;OUT035;2004;Small;Tier 2;Supermarket Type1;24.288.384;EEUU
35478;FDI46;;9.5;Low Fat;0.074496043;Snack Foods;2.519.724;OUT045;2002;;Tier 2;Supermarket Type1;2.516.724;EEUU
42467;FDZ21;17;17.6;Regular;0.039189221;Snack Foods;97.341;OUT013;1987;High;Tier 3;Supermarket Type1;965.41;EEUU
83197;DRK13;;11.8;Low Fat;0.115819014;Soft Drinks;1.983.084;OUT017;2007;;Tier 2;Supermarket Type1;45.633.932;EEUU
96895;FDX36;;9.695;Regular;0.129008866;Baking Goods;2.269.404;OUT017;2007;;Tier 2;Supermarket Type1;27.004.848;EEUU
954108;FDY22;;16.5;Regular;0.160371305;Snack Foods;1.439.128;OUT018;2009;Medium;Tier 3;Supermarket Type2;15.819.408;EEUU
23752;FDR32;15;;Regular;0.085392428;Fruits and Vegetables;2.267.694;OUT027;1985;Medium;Tier 3;Supermarket Type3;61.659.738;EEUU
73992;DRF25;;9;Low Fat;0.038925251;Soft Drinks;34.919;OUT046;1997;Small;Tier 1;Supermarket Type1;476.047;EEUU
710711;FDK20;;12.6;Regular;0.041557653;Fruits and Vegetables;1.245.072;OUT046;1997;Small;Tier 1;Supermarket Type1;2.450.144;EEUU
76762;DRI11;;;Low Fat;0.060237465;Hard Drinks;1.159.834;OUT019;1985;Small;Tier 1;Grocery Store;3.455.502;EEUU
21444;FDH05;;14.35;Regular;0.091098018;Frozen Foods;2.335.984;OUT045;2002;;Tier 2;Supermarket Type1;18.535.872;EEUU
87461;FDA46;;13.6;Low Fat;0.117874024;Snack Foods;1.936.136;OUT045;2002;;Tier 2;Supermarket Type1;44.715.128;EEUU
910496;DRD24;3;13.85;Low Fat;0.030795085;Soft Drinks;1.433.154;OUT046;1997;Small;Tier 1;Supermarket Type1;19.854.156;EEUU
373610;FDL39;;16.1;Regular;0.063689583;Dairy;1.819.318;OUT017;2007;;Tier 2;Supermarket Type1;59.542.494;EEUU
89299;FDD52;1;18.25;Regular;0.184041545;Dairy;110.157;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.867.569;EEUU
31621;FDR55;21;12.15;reg;0.13283066;Fruits and Vegetables;1.906.872;OUT017;2007;;Tier 2;Supermarket Type1;22.690.464;EEUU
89397;DRI13;;15.35;Low Fat;0.020441939;Soft Drinks;2.164.508;OUT017;2007;;Tier 2;Supermarket Type1;5426.27;EEUU
76935;FDG31;;;Low Fat;0.037712875;Meat;644.826;OUT027;1985;Medium;Tier 3;Supermarket Type3;25.187.214;EEUU
34845;FDP04;;15.35;Low Fat;0.013840784;Frozen Foods;652.168;OUT045;2002;;Tier 2;Supermarket Type1;958.752;EEUU
871045;FDH35;;18.25;Low Fat;0.060198496;Starchy Foods;1.629.526;OUT013;1987;High;Tier 3;Supermarket Type1;11.511.682;EEUU
615103;NCB42;;11.8;Low Fat;0.008559557;Health and Hygiene;1.172.492;OUT035;2004;Small;Tier 2;Supermarket Type1;24.328.332;EEUU
73281;FDQ14;;9.27;Low Fat;0.061883353;Dairy;147.905;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.647.855;EEUU
210894;FDI19;;;Low Fat;0.052085615;Meat;2.428.512;OUT027;1985;Medium;Tier 3;Supermarket Type3;58.164.288;EEUU
109132;FDJ55;;12.8;Regular;0.039385992;Meat;2.248.404;OUT010;1998;;Tier 3;Grocery Store;15.752.828;EEUU
88364;DRN59;;15;Low Fat;0.064241345;Hard Drinks;45.206;OUT049;1999;Medium;Tier 1;Supermarket Type1;792.302;EEUU
981061;NCR06;;12.5;Low Fat;0.006759519;Household;428.112;OUT013;1987;High;Tier 3;Supermarket Type1;639.168;EEUU
12781;NCF42;;17.35;Low Fat;0.167243769;Household;1.762.712;OUT013;1987;High;Tier 3;Supermarket Type1;29.881.104;EEUU
48431;FDG24;;7.975;Low Fat;0.01469075;Baking Goods;84.725;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.747.725;EEUU
12784;FDB58;19;10.5;Regular;0.013551445;Snack Foods;1.420.154;OUT018;2009;Medium;Tier 3;Supermarket Type2;24.108.618;EEUU
66868;FDQ56;;;Low Fat;0.105085956;Fruits and Vegetables;823.908;OUT027;1985;Medium;Tier 3;Supermarket Type3;36.911.952;EEUU
210518;NCV41;;14.35;Low Fat;0.017038777;Health and Hygiene;1.125.228;OUT046;1997;Small;Tier 1;Supermarket Type1;19.894.104;EEUU
65873;FDW19;;12.35;Regular;0.038718195;Fruits and Vegetables;110.657;OUT017;2007;;Tier 2;Supermarket Type1;2.087.283;EEUU
46664;FDO56;;10.195;Regular;0.075291577;Fruits and Vegetables;1.191.808;OUT010;1998;;Tier 3;Grocery Store;3.515.424;EEUU
873105;FDI41;;18.5;Regular;0;Frozen Foods;1.487.418;OUT045;2002;;Tier 2;Supermarket Type1;25.014.106;EEUU
46774;FDN10;;11.5;Low Fat;0;Snack Foods;1.195.124;OUT018;2009;Medium;Tier 3;Supermarket Type2;8.295.868;EEUU
77397;FDY20;;12.5;Regular;0.082085787;Fruits and Vegetables;922.488;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.358.232;EEUU
610654;DRM37;;;LF;0.095931002;Soft Drinks;1.985.768;OUT027;1985;Medium;Tier 3;Supermarket Type3;6.897.688;EEUU
610286;FDV34;;10.695;Regular;0.011448629;Snack Foods;729.038;OUT045;2002;;Tier 2;Supermarket Type1;10.346.532;EEUU
96511;NCX18;;14.15;Low Fat;0.00879232;Household;195.011;OUT035;2004;Small;Tier 2;Supermarket Type1;1964.11;EEUU
28793;FDY10;;17.6;Low Fat;0.049167388;Snack Foods;1.149.176;OUT045;2002;;Tier 2;Supermarket Type1;19.467.992;EEUU
106323;NCZ17;5;;Low Fat;0.079046992;Health and Hygiene;398.506;OUT027;1985;Medium;Tier 3;Supermarket Type3;14.800.734;EEUU
77448;FDT12;;6.215;Regular;0.049580407;Baking Goods;2.274.062;OUT013;1987;High;Tier 3;Supermarket Type1;51.912.426;EEUU
42412;FDD57;;18.1;Low Fat;0.022399592;Fruits and Vegetables;960.094;OUT046;1997;Small;Tier 1;Supermarket Type1;18.089.786;EEUU
1010296;FDK45;;11.65;Low Fat;0.033926852;Seafood;111.586;OUT045;2002;;Tier 2;Supermarket Type1;3395.58;EEUU
97129;FDJ57;1;7.42;Regular;0.021617397;Seafood;1.850.582;OUT045;2002;;Tier 2;Supermarket Type1;52.012.296;EEUU
104695;NCI31;;20;Low Fat;0.0814536;Others;36.819;OUT049;1999;Medium;Tier 1;Supermarket Type1;768.999;EEUU
411042;FDZ48;;17.75;LF;0.07607772;Baking Goods;1.124.544;OUT049;1999;Medium;Tier 1;Supermarket Type1;23.489.424;EEUU
83286;FDI16;;14;Regular;0.135775701;Frozen Foods;54.564;OUT046;1997;Small;Tier 1;Supermarket Type1;1597.92;EEUU
2410910;FDZ31;;15.35;Regular;0;Fruits and Vegetables;1.930.504;OUT049;1999;Medium;Tier 1;Supermarket Type1;24.927.552;EEUU
79971;DRG15;;6.13;Low Fat;0.076891526;Dairy;615.536;OUT045;2002;;Tier 2;Supermarket Type1;7.962.968;EEUU
641077;FDX36;;9.695;Regular;0.128543405;Baking Goods;2.265.404;OUT045;2002;;Tier 2;Supermarket Type1;4.500.808;EEUU
41624;FDD40;;20.25;Regular;0.014793357;Dairy;1.915.162;OUT046;1997;Small;Tier 1;Supermarket Type1;30.786.592;EEUU
310364;FDA04;;;Regular;0.066406853;Frozen Foods;2.597.962;OUT027;1985;Medium;Tier 3;Supermarket Type3;56.979.164;EEUU
281032;FDL21;;15.85;Regular;0.007140468;Snack Foods;40.848;OUT013;1987;High;Tier 3;Supermarket Type1;679.116;EEUU
93488;FDS21;;19.85;Regular;0.020858779;Snack Foods;628.194;OUT013;1987;High;Tier 3;Supermarket Type1;928.791;EEUU
63829;DRF23;1;4.61;Low Fat;0.123346085;Hard Drinks;1.725.396;OUT017;2007;;Tier 2;Supermarket Type1;36.632.316;EEUU
29158;FDM46;;7.365;Low Fat;0.159937597;Snack Foods;93.912;OUT035;2004;Small;Tier 2;Supermarket Type1;1.304.968;EEUU
31596;DRG49;;;Low Fat;0.067128641;Soft Drinks;2.428.486;OUT027;1985;Medium;Tier 3;Supermarket Type3;34.208.804;EEUU
27593;FDG26;21;18.85;low fat;0.042736348;Canned;255.933;OUT045;2002;;Tier 2;Supermarket Type1;3.844.995;EEUU
791107;FDR51;;;Regular;0.172629683;Meat;1.484.708;OUT027;1985;Medium;Tier 3;Supermarket Type3;3761.77;EEUU
13193;FDV39;;11.3;Low Fat;0.007278512;Meat;1.967.426;OUT035;2004;Small;Tier 2;Supermarket Type1;27.683.964;EEUU
18639;FDC39;;7.405;Low Fat;0;Dairy;2.057.296;OUT017;2007;;Tier 2;Supermarket Type1;45.700.512;EEUU
54797;FDP45;;15.7;Regular;0.03079807;Snack Foods;2.529.724;OUT017;2007;;Tier 2;Supermarket Type1;30.200.688;EEUU
271044;FDC56;;7.72;Low Fat;0.12152072;Fruits and Vegetables;118.244;OUT046;1997;Small;Tier 1;Supermarket Type1;958.752;EEUU
54415;FDK38;14;6.65;Low Fat;0.053591345;Canned;1.497.734;OUT017;2007;;Tier 2;Supermarket Type1;23.755.744;EEUU
95334;NCJ29;;10.6;low fat;0.035163639;Health and Hygiene;844.224;OUT013;1987;High;Tier 3;Supermarket Type1;852.224;EEUU
351053;NCF19;;;Low Fat;0.061470858;Household;486.034;OUT019;1985;Small;Tier 1;Grocery Store;1.458.102;EEUU
73712;FDG59;;15.85;Low Fat;0.043226398;Starchy Foods;375.164;OUT035;2004;Small;Tier 2;Supermarket Type1;2.703.148;EEUU
48685;FDE59;2;12.15;Low Fat;0.062640143;Starchy Foods;366.532;OUT017;2007;;Tier 2;Supermarket Type1;2.516.724;EEUU
42246;FDB04;;11.35;Regular;0.06358394;Dairy;894.856;OUT017;2007;;Tier 2;Supermarket Type1;11.425.128;EEUU
754710;NCK05;;20.1;Low Fat;0.077389797;Health and Hygiene;608.536;OUT013;1987;High;Tier 3;Supermarket Type1;13.475.792;EEUU
106496;FDR03;9;15.7;Regular;0.00878535;Meat;204.998;OUT017;2007;;Tier 2;Supermarket Type1;5.366.348;EEUU
149710;FDQ03;;;Regular;0.136592891;Meat;2.380.248;OUT019;1985;Small;Tier 1;Grocery Store;7.110.744;EEUU
18474;FDC59;;16.7;Regular;0.054937907;Starchy Foods;642.168;OUT017;2007;;Tier 2;Supermarket Type1;16.618.368;EEUU
513108;DRB13;;6.115;Regular;0.007084185;Soft Drinks;191.153;OUT017;2007;;Tier 2;Supermarket Type1;3.415.554;EEUU
99436;NCE54;;20.7;Low Fat;0.027052013;Household;739.354;OUT017;2007;;Tier 2;Supermarket Type1;16.551.788;EEUU
497103;FDC10;;9.8;reg;0.072863893;Snack Foods;1.186.098;OUT035;2004;Small;Tier 2;Supermarket Type1;8.435.686;EEUU
95617;FDR46;;;Low Fat;0.244102315;Snack Foods;148.076;OUT019;1985;Small;Tier 1;Grocery Store;146.476;EEUU
571088;FDA10;14;20.35;Low Fat;0.141789197;Snack Foods;1.219.072;OUT035;2004;Small;Tier 2;Supermarket Type1;13.475.792;EEUU
104291;FDP23;;;Low Fat;0.035414528;Breads;2.182.166;OUT027;1985;Medium;Tier 3;Supermarket Type3;37.011.822;EEUU
6109105;FDJ41;;6.85;Low Fat;0.022864238;Frozen Foods;2.600.594;OUT013;1987;High;Tier 3;Supermarket Type1;60.181.662;EEUU
78275;FDL46;;20.35;Low Fat;0.054011943;Snack Foods;1.165.466;OUT013;1987;High;Tier 3;Supermarket Type1;18.855.456;EEUU
486103;FDX33;;9.195;Regular;0.117462619;Snack Foods;1.589.578;OUT035;2004;Small;Tier 2;Supermarket Type1;22.464.092;EEUU
410216;NCL29;;9.695;Low Fat;0.11411658;Health and Hygiene;1.588.604;OUT049;1999;Medium;Tier 1;Supermarket Type1;44.368.912;EEUU
65185;FDE16;;;Low Fat;0.046124444;Frozen Foods;2.067.954;OUT019;1985;Small;Tier 1;Grocery Store;8.335.816;EEUU
11671;FDM57;15;11.65;Regular;0.075849167;Snack Foods;851.908;OUT046;1997;Small;Tier 1;Supermarket Type1;21.811.608;EEUU
881023;FDZ36;;6.035;Regular;0.065729039;Baking Goods;188.324;OUT013;1987;High;Tier 3;Supermarket Type1;1.491.392;EEUU
71485;NCW42;13;18.2;Low Fat;0.097865088;Household;2.218.456;OUT010;1998;;Tier 3;Grocery Store;8.841.824;EEUU
8108104;NCI54;;;LF;0.058827583;Household;1.104.912;OUT019;1985;Small;Tier 1;Grocery Store;4.367.648;EEUU
34362;DRK01;;7.63;Low Fat;0.061313057;Soft Drinks;933.436;OUT018;2009;Medium;Tier 3;Supermarket Type2;13.236.104;EEUU
610776;FDX10;;6.385;Regular;0.123961415;Snack Foods;332.874;OUT045;2002;;Tier 2;Supermarket Type1;1.411.496;EEUU
95883;FDO46;19;9.6;Regular;0.014270394;Snack Foods;1.873.872;OUT018;2009;Medium;Tier 3;Supermarket Type2;26.472.208;EEUU
310261;FDD16;;20.5;Low Fat;0.060847634;Frozen Foods;750.696;OUT010;1998;;Tier 3;Grocery Store;1.491.392;EEUU
106715;FDZ20;;;Low Fat;0;Fruits and Vegetables;2.530.356;OUT027;1985;Medium;Tier 3;Supermarket Type3;11.445.102;EEUU
16562;NCI18;20;18.35;Low Fat;0.014103354;Household;2.254.746;OUT017;2007;;Tier 2;Supermarket Type1;13.462.476;EEUU
85649;DRI25;;19.6;Low Fat;0.033901442;Soft Drinks;562.614;OUT046;1997;Small;Tier 1;Supermarket Type1;7.736.596;EEUU
531033;FDY44;4;14.15;Regular;0.024454052;Fruits and Vegetables;197.211;OUT045;2002;;Tier 2;Supermarket Type1;3.731.809;EEUU
76722;FDW38;;;Regular;0;Dairy;559.298;OUT019;1985;Small;Tier 1;Grocery Store;1.078.596;EEUU
13234;FDY33;9;;Regular;0.096730427;Snack Foods;1.590.262;OUT027;1985;Medium;Tier 3;Supermarket Type3;58.876.694;EEUU
10105108;DRH51;;17.6;Low Fat;0.097198194;Dairy;898.856;OUT035;2004;Small;Tier 2;Supermarket Type1;3.515.424;EEUU
85158;FDT32;13;19;Regular;0.066005186;Fruits and Vegetables;1.884.214;OUT017;2007;;Tier 2;Supermarket Type1;2.826.321;EEUU
26572;FDI50;;8.42;Regular;0.030890618;Canned;2.287.352;OUT049;1999;Medium;Tier 1;Supermarket Type1;59.549.152;EEUU
610814;FDB60;11;9.3;Low Fat;0.028498354;Baking Goods;1.958.136;OUT013;1987;High;Tier 3;Supermarket Type1;23.329.632;EEUU
210912;FDP09;11;19.75;LF;0.033883448;Snack Foods;2.132.902;OUT035;2004;Small;Tier 2;Supermarket Type1;4.247.804;EEUU
571071;FDA20;;6.78;Low Fat;0.066565644;Fruits and Vegetables;185.324;OUT013;1987;High;Tier 3;Supermarket Type1;3.914.904;EEUU
910612;NCX05;;;Low Fat;0.169943195;Health and Hygiene;1.162.492;OUT019;1985;Small;Tier 1;Grocery Store;1.158.492;EEUU
34416;DRF37;;17.25;Low Fat;0;Soft Drinks;263.591;OUT045;2002;;Tier 2;Supermarket Type1;788.973;EEUU
293106;FDJ26;;15.3;Regular;0.084765192;Canned;2.150.218;OUT046;1997;Small;Tier 1;Supermarket Type1;19.234.962;EEUU
19941;FDZ25;;15.7;Regular;0.027617046;Canned;168.279;OUT046;1997;Small;Tier 1;Supermarket Type1;4.074.696;EEUU
358107;FDZ58;;17.85;Low Fat;0.052166995;Snack Foods;1.217.072;OUT035;2004;Small;Tier 2;Supermarket Type1;28.176.656;EEUU
98714;FDZ50;;;Regular;0;Dairy;1.842.608;OUT027;1985;Medium;Tier 3;Supermarket Type3;60.641.064;EEUU
29773;NCG18;;15.3;Low Fat;0.038460297;Household;1.040.332;OUT010;1998;;Tier 3;Grocery Store;2.050.664;EEUU
33946;FDZ56;;16.25;Low Fat;0.025789175;Fruits and Vegetables;1.669.474;OUT045;2002;;Tier 2;Supermarket Type1;28.636.058;EEUU
25142;FDH50;;15;Regular;0.161301097;Canned;1.851.266;OUT013;1987;High;Tier 3;Supermarket Type1;22.131.192;EEUU
88744;DRO35;;13.85;Low Fat;0.034640466;Hard Drinks;1.161.492;OUT045;2002;;Tier 2;Supermarket Type1;12.743.412;EEUU
31497;DRH51;21;;Low Fat;0;Dairy;891.856;OUT027;1985;Medium;Tier 3;Supermarket Type3;21.092.544;EEUU
67378;FDS19;;13.8;Regular;0.064307102;Fruits and Vegetables;773.012;OUT049;1999;Medium;Tier 1;Supermarket Type1;15.939.252;EEUU
108185;NCM06;;7.475;Low Fat;0.076036381;Household;1.539.656;OUT018;2009;Medium;Tier 3;Supermarket Type2;26.259.152;EEUU
741036;FDP52;;18.7;Regular;0.071091591;Frozen Foods;228.601;OUT017;2007;;Tier 2;Supermarket Type1;4.823.721;EEUU
107112;FDK02;;12.5;Low Fat;0.187841082;Canned;119.244;OUT010;1998;;Tier 3;Grocery Store;119.844;EEUU
91535;FDG59;17;15.85;Low Fat;0.043234574;Starchy Foods;383.164;OUT046;1997;Small;Tier 1;Supermarket Type1;5.406.296;EEUU
85666;FDN20;;;Low Fat;0.026055106;Fruits and Vegetables;1.695.474;OUT027;1985;Medium;Tier 3;Supermarket Type3;4.211.185;EEUU
88645;FDO57;;20.75;Low Fat;0.109153001;Snack Foods;1.613.578;OUT018;2009;Medium;Tier 3;Supermarket Type2;44.928.184;EEUU
8210108;NCJ30;;5.82;Low Fat;0.08062523;Household;168.379;OUT035;2004;Small;Tier 2;Supermarket Type1;1.188.453;EEUU
25487;FDQ31;8;5.785;Regular;0.0901292;Fruits and Vegetables;898.856;OUT010;1998;;Tier 3;Grocery Store;1.757.712;EEUU
34612;FDC05;;13.1;Regular;0.098938169;Frozen Foods;1.957.768;OUT049;1999;Medium;Tier 1;Supermarket Type1;41.386.128;EEUU
21816;FDM08;;10.1;Regular;0;Fruits and Vegetables;2.251.088;OUT013;1987;High;Tier 3;Supermarket Type1;35.793.408;EEUU
23148;NCA41;0;16.75;Low Fat;0.032580547;Health and Hygiene;1.921.162;OUT035;2004;Small;Tier 2;Supermarket Type1;3.848.324;EEUU
521059;FDK15;1;;Low Fat;0.097937252;Meat;989.042;OUT027;1985;Medium;Tier 3;Supermarket Type3;4960.21;EEUU
73471;FDX56;;17.1;Regular;0;Fruits and Vegetables;2.085.638;OUT049;1999;Medium;Tier 1;Supermarket Type1;53.836.588;EEUU
695110;FDT21;;7.42;Low Fat;0.020391845;Snack Foods;2.489.092;OUT046;1997;Small;Tier 1;Supermarket Type1;22.410.828;EEUU
181062;FDQ46;16;7.51;Low Fat;0.103813029;Snack Foods;1.137.544;OUT046;1997;Small;Tier 1;Supermarket Type1;6.711.264;EEUU
617910;FDS01;;;Low Fat;0.031069203;Canned;1.796.686;OUT019;1985;Small;Tier 1;Grocery Store;1.777.686;EEUU
56216;FDW34;;;Low Fat;0.062294473;Snack Foods;242.417;OUT019;1985;Small;Tier 1;Grocery Store;486.034;EEUU
210979;FDX07;;19.2;Regular;0.022914478;Fruits and Vegetables;181.195;OUT035;2004;Small;Tier 2;Supermarket Type1;2.380.235;EEUU
65734;FDN13;;18.6;Low Fat;0.152058281;Breakfast;999.358;OUT046;1997;Small;Tier 1;Supermarket Type1;2.010.716;EEUU
83135;NCP02;22;7.105;Low Fat;0.044991294;Household;592.562;OUT018;2009;Medium;Tier 3;Supermarket Type2;6.518.182;EEUU
1010762;FDT48;;4.92;Low Fat;0.046214971;Baking Goods;1.998.084;OUT017;2007;;Tier 2;Supermarket Type1;3.968.168;EEUU
108133;FDZ49;;11;Regular;0.13312044;Canned;2.215.798;OUT035;2004;Small;Tier 2;Supermarket Type1;41.872.162;EEUU
11814;NCJ17;12;7.68;Low Fat;0.255348289;Health and Hygiene;844.224;OUT010;1998;;Tier 3;Grocery Store;1.704.448;EEUU
98134;FDB17;23;13.15;Low Fat;0.036879539;Frozen Foods;1.813.976;OUT017;2007;;Tier 2;Supermarket Type1;30.786.592;EEUU
1091059;FDP48;;7.52;Regular;0.044202545;Baking Goods;182.995;OUT018;2009;Medium;Tier 3;Supermarket Type2;4394.28;EEUU
1091025;FDI53;6;8.895;Regular;0.137858955;Frozen Foods;1.621.236;OUT049;1999;Medium;Tier 1;Supermarket Type1;25.779.776;EEUU
12722;FDW02;;4.805;Regular;0.037668051;Dairy;1.267.704;OUT013;1987;High;Tier 3;Supermarket Type1;26.285.784;EEUU
32274;FDL20;;;Low Fat;0.224837308;Fruits and Vegetables;1.127.886;OUT019;1985;Small;Tier 1;Grocery Store;2.223.772;EEUU
12345;FDV32;;7.785;Low Fat;0.089069748;Fruits and Vegetables;62.751;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.707.777;EEUU
447101;FDG38;;8.975;Regular;0.053027398;Canned;860.224;OUT017;2007;;Tier 2;Supermarket Type1;1.278.336;EEUU
410974;NCB31;22;;Low Fat;0.118099673;Household;262.891;OUT027;1985;Medium;Tier 3;Supermarket Type3;5.522.811;EEUU
13989;FDF52;;9.3;Low Fat;0;Frozen Foods;1.829.292;OUT017;2007;;Tier 2;Supermarket Type1;40.134.424;EEUU
66679;FDB15;;10.895;Low Fat;0.137023446;Dairy;2.637.568;OUT049;1999;Medium;Tier 1;Supermarket Type1;76.460.472;EEUU
510444;FDO48;6;15;Regular;0.026950104;Baking Goods;2.209.456;OUT018;2009;Medium;Tier 3;Supermarket Type2;17.683.648;EEUU
77562;NCR53;23;12.15;Low Fat;0;Health and Hygiene;2.244.404;OUT018;2009;Medium;Tier 3;Supermarket Type2;5626.01;EEUU
76976;FDF56;;16.7;Regular;0.119362812;Fruits and Vegetables;1.803.976;OUT013;1987;High;Tier 3;Supermarket Type1;30.786.592;EEUU
76262;FDL57;2;15.1;Regular;0.067350054;Snack Foods;2.573.304;OUT018;2009;Medium;Tier 3;Supermarket Type2;3.874.956;EEUU
61731;NCC31;;8.02;Low Fat;0;Household;1.577.972;OUT013;1987;High;Tier 3;Supermarket Type1;17.137.692;EEUU
59916;FDE33;;19.35;reg;0.049712775;Fruits and Vegetables;782.644;OUT049;1999;Medium;Tier 1;Supermarket Type1;14.927.236;EEUU
591017;FDV52;;20.7;Regular;0.122208091;Frozen Foods;1.197.466;OUT017;2007;;Tier 2;Supermarket Type1;40.067.844;EEUU
43797;FDR46;;;Low Fat;0.138742518;Snack Foods;147.476;OUT027;1985;Medium;Tier 3;Supermarket Type3;3.368.948;EEUU
821025;DRE12;8;4.59;Low Fat;0.070780558;Soft Drinks;114.586;OUT046;1997;Small;Tier 1;Supermarket Type1;1.245.046;EEUU
98325;FDD57;;18.1;Low Fat;0.037492325;Fruits and Vegetables;955.094;OUT010;1998;;Tier 3;Grocery Store;952.094;EEUU
63237;NCS41;23;12.85;Low Fat;0.053527105;Health and Hygiene;1.851.608;OUT049;1999;Medium;Tier 1;Supermarket Type1;23.888.904;EEUU
410462;NCY41;;16.75;low fat;0.076164013;Health and Hygiene;340.532;OUT017;2007;;Tier 2;Supermarket Type1;5.752.512;EEUU
14647;FDV22;;14.85;Regular;0.009995002;Snack Foods;154.463;OUT017;2007;;Tier 2;Supermarket Type1;3.755.112;EEUU
14751;FDF12;;8.235;Low Fat;0.08259502;Baking Goods;1.491.076;OUT045;2002;;Tier 2;Supermarket Type1;11.824.608;EEUU
53321;FDM13;;6.425;Low Fat;0.063122753;Breakfast;1.313.626;OUT013;1987;High;Tier 3;Supermarket Type1;2.623.252;EEUU
58276;FDQ56;;6.59;Low Fat;0.105597316;Fruits and Vegetables;834.908;OUT046;1997;Small;Tier 1;Supermarket Type1;13.422.528;EEUU
3361010;FDW55;;;Regular;0.021863506;Fruits and Vegetables;2.470.092;OUT027;1985;Medium;Tier 3;Supermarket Type3;54.782.024;EEUU
17717;NCT29;;;Low Fat;0.063800266;Health and Hygiene;1.230.414;OUT027;1985;Medium;Tier 3;Supermarket Type3;46.299.732;EEUU
16952;NCX42;;6.36;Low Fat;0.006012413;Household;1.630.526;OUT017;2007;;Tier 2;Supermarket Type1;1.644.526;EEUU
88863;FDR24;;17.35;Regular;0.063207198;Baking Goods;89.383;OUT017;2007;;Tier 2;Supermarket Type1;1.258.362;EEUU
94429;NCS42;;8.6;Low Fat;0.069809115;Household;905.146;OUT017;2007;;Tier 2;Supermarket Type1;7.297.168;EEUU
52864;FDL40;;17.7;Low Fat;0.011660463;Frozen Foods;96.541;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.220.443;EEUU
431073;FDD47;0;7.6;Regular;0.142410775;Starchy Foods;1.719.448;OUT046;1997;Small;Tier 1;Supermarket Type1;37.497.856;EEUU
23388;DRE03;;19.6;Low Fat;0.024226902;Dairy;487.718;OUT046;1997;Small;Tier 1;Supermarket Type1;236.359;EEUU
931071;NCM18;;;Low Fat;0.082440705;Household;613.194;OUT027;1985;Medium;Tier 3;Supermarket Type3;20.433.402;EEUU
105936;FDF52;20;9.3;Low Fat;0.066918731;Frozen Foods;1.842.292;OUT045;2002;;Tier 2;Supermarket Type1;16.418.628;EEUU
57414;NCG43;;20.2;Low Fat;0.074390007;Household;914.462;OUT045;2002;;Tier 2;Supermarket Type1;19.434.702;EEUU
966610;FDE20;;11.35;Regular;0.005530516;Fruits and Vegetables;171.179;OUT046;1997;Small;Tier 1;Supermarket Type1;4.923.591;EEUU
24373;FDI33;;16.5;Low Fat;0.028579565;Snack Foods;903.146;OUT017;2007;;Tier 2;Supermarket Type1;25.540.088;EEUU
75827;NCT06;;17.1;Low Fat;0.038705317;Household;1.650.842;OUT013;1987;High;Tier 3;Supermarket Type1;23.209.788;EEUU
1061043;FDY24;21;4.88;Regular;0;Baking Goods;531.298;OUT035;2004;Small;Tier 2;Supermarket Type1;808.947;EEUU
98776;FDZ33;;10.195;Low Fat;0.108004532;Snack Foods;1.487.076;OUT017;2007;;Tier 2;Supermarket Type1;13.302.684;EEUU
310389;FDJ55;;12.8;Regular;0.023626808;Meat;2.232.404;OUT018;2009;Medium;Tier 3;Supermarket Type2;24.754.444;EEUU
224110;FDE45;;;Low Fat;0.070660449;Fruits and Vegetables;1.804.002;OUT019;1985;Small;Tier 1;Grocery Store;7.164.008;EEUU
671046;FDD44;;8.05;Regular;0.078719835;Fruits and Vegetables;2.585.646;OUT018;2009;Medium;Tier 3;Supermarket Type2;30.919.752;EEUU
211910;FDD10;;20.6;reg;0.046208155;Snack Foods;1.780.344;OUT018;2009;Medium;Tier 3;Supermarket Type2;16.059.096;EEUU
49471;FDA39;;6.32;Low Fat;0.012769753;Meat;399.822;OUT018;2009;Medium;Tier 3;Supermarket Type2;785.644;EEUU
1010291;FDB36;;5.465;Regular;0.048486801;Baking Goods;1.312.626;OUT013;1987;High;Tier 3;Supermarket Type1;34.102.276;EEUU
24996;FDK52;;18.25;Low Fat;0.132596101;Frozen Foods;2.262.062;OUT010;1998;;Tier 3;Grocery Store;6.771.186;EEUU
